puma22,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,difference_percentage_eng_very_well
4203701,15912,34324,31.67,24.21,0.0,0.0,-40.88,0.0,-23.73,-10.12,-17.86,-32.16,-26.73,-8.1
4203702,19141,32713,36.91,29.92,0.0,-9.12,0.0,0.0,-20.75,-10.59,-38.23,-29.32,-12.65,-16.58
4203800,26393,28455,48.12,38.52,-1.39,0.0,-0.17,-100.0,-19.92,-3.8,-14.94,-27.08,-18.05,-17.41
4203900,27554,28626,49.05,41.74,0.0,-12.93,-5.36,0.0,-14.85,-9.5,-20.87,-21.55,-13.69,-16.67
4204011,19580,37944,34.04,26.64,-29.56,-24.42,-12.56,0.0,-22.29,0.0,-28.56,-32.12,-26.7,0.0
4204012,17935,26709,40.17,32.42,-7.66,-4.8,-2.67,0.0,-19.74,0.0,-22.25,-29.11,-12.7,0.0
4400103,39253,29526,57.07,52.07,-0.22,-25.24,-5.51,0.0,-11.58,-7.25,-21.72,-5.18,-4.96,-4.91
4400105,31726,37353,45.93,40.27,-5.48,-28.94,-9.46,0.0,-12.63,-8.4,-11.38,-14.71,-8.16,-18.22
4400106,25766,31492,45.0,41.38,-10.12,-0.11,-3.9,0.0,-10.09,-4.46,-13.93,-15.06,-7.66,-7.69
4400107,25458,33588,43.12,38.23,-5.83,-9.48,-5.33,0.0,-13.18,-4.17,-22.71,-17.61,-9.83,-10.01
4400200,28853,44632,39.26,34.55,-4.27,-0.2,-0.09,0.0,-12.05,-1.82,-18.33,-14.72,-8.11,-5.29
4400300,21199,37291,36.24,31.49,0.0,0.0,0.0,0.0,-14.05,-6.06,-14.67,-19.6,-12.83,-14.25
4400400,17786,36258,32.91,28.9,-3.54,-25.0,0.0,0.0,-11.55,-13.0,-12.98,-16.07,-13.12,-30.48
4500101,20457,22558,47.56,36.96,-26.42,-24.21,-0.68,-100.0,-23.27,-6.11,-40.26,-30.62,-19.48,-18.71
4500201,21213,23618,47.32,36.84,-25.9,-23.75,-1.54,-100.0,-23.19,-6.55,-39.85,-30.43,-19.29,-18.54
4500301,15560,24880,38.48,29.21,-16.62,-4.32,-14.07,0.0,-28.02,-21.08,-18.76,-30.69,-17.09,-25.45
4500302,16331,22685,41.86,34.34,-14.4,-2.18,-15.58,0.0,-19.48,-6.69,-7.18,-25.95,-15.53,-7.2
4500303,16766,28345,37.17,27.73,-61.8,-16.77,-13.47,0.0,-32.01,-12.59,-15.28,-31.31,-25.72,-21.01
4500304,16872,25166,40.14,31.42,-15.44,-4.02,-15.0,0.0,-25.49,-14.82,-13.53,-28.91,-17.38,-17.85
4500305,17993,26894,40.09,32.94,-24.62,-3.12,-14.91,0.0,-17.87,-8.37,-9.51,-25.87,-12.62,-9.25
4500401,18096,26526,40.55,31.55,-22.52,-42.97,-13.41,0.0,-24.41,-12.12,-16.66,-23.92,-15.01,-20.46
4500402,17160,25792,39.95,30.86,-23.39,-42.53,-14.11,0.0,-24.77,-12.65,-16.68,-24.42,-15.29,-21.19
4500403,20795,20229,50.69,42.9,-13.74,-41.34,-8.19,0.0,-18.8,-10.02,-19.29,-17.87,-12.05,-14.09
4500501,20893,27201,43.44,33.35,-20.54,-20.86,-16.11,0.0,-26.54,-8.12,-29.81,-35.13,-21.82,0.0
4500601,16519,28922,36.35,28.01,-6.16,-13.32,-17.61,0.0,-26.13,-13.99,-20.98,-33.62,-24.89,-7.13
4500602,15390,27159,36.17,28.25,-2.34,-17.27,-17.64,0.0,-25.34,-13.02,-24.35,-30.91,-26.16,-13.11
4500700,27796,32475,46.12,37.05,-10.17,-9.03,-10.31,0.0,-25.63,-16.52,-26.68,-26.11,-17.31,-26.01
4500800,24344,29441,45.26,36.25,-24.91,-15.81,-15.27,0.0,-21.2,-5.77,-30.86,-30.49,-15.74,-6.22
4500901,20716,27989,42.53,35.42,-3.78,-19.43,-10.21,0.0,-18.97,-11.7,-31.66,-23.64,-12.71,-9.26
4501001,17762,23800,42.74,34.68,-11.29,-21.66,-12.57,0.0,-21.24,-11.99,-32.76,-24.05,-13.04,-11.64
4501100,21308,27499,43.66,33.31,-28.85,-27.3,-16.99,0.0,-27.1,-9.18,-30.87,-25.22,-15.59,-12.74
4501200,29337,36664,44.45,34.09,-6.74,-39.0,-19.34,0.0,-24.18,-4.84,-29.06,-24.02,-18.51,-6.06
4501301,25492,40281,38.76,30.83,-19.49,-19.59,-14.39,0.0,-22.22,-6.14,-20.71,-31.38,-20.51,-9.18
4501302,22824,33407,40.59,33.14,-16.12,-15.82,-10.8,0.0,-20.55,-6.9,-17.76,-29.18,-17.99,-8.39
4501401,20428,28113,42.08,35.91,-6.57,-12.65,-11.06,0.0,-21.76,-14.81,-16.57,-18.99,-8.26,-3.06
4501402,23501,24208,49.26,41.65,-2.87,-22.24,-11.44,0.0,-23.37,-20.56,-24.83,-20.81,-11.08,-8.47
4501403,19561,21002,48.22,39.75,-3.58,-35.84,-13.67,0.0,-21.64,-26.23,-27.82,-21.51,-12.58,-10.84
4501501,24905,29399,45.86,37.02,-5.39,-42.73,-15.88,0.0,-20.25,-27.56,-28.15,-21.58,-13.04,-10.75
4501600,26163,26422,49.75,40.95,-8.88,-9.8,-8.99,0.0,-24.63,-18.84,-20.47,-20.93,-14.76,-36.64
4501700,28115,20145,58.26,47.94,0.0,-8.71,-14.22,0.0,-28.1,-31.22,-35.36,-18.6,-16.14,0.0
4501800,28991,16380,63.9,54.7,-1.25,-26.24,-13.2,-10.17,-14.97,-14.05,-14.43,-16.64,-12.33,-19.01
4501901,30555,30881,49.73,41.34,-20.81,-10.23,-12.3,-13.33,-21.83,-9.6,-14.86,-17.68,-12.62,-10.62
4502001,20350,37739,35.03,26.96,-42.67,-16.28,-11.76,0.0,-30.78,-9.94,-20.11,-21.49,-14.57,-8.41
4502100,22462,37225,37.63,31.06,-15.48,-10.03,-13.84,0.0,-18.53,-13.82,-17.69,-27.34,-12.41,-29.04
4502201,14185,26922,34.51,28.42,-5.14,-10.2,-21.68,0.0,-15.52,-6.45,-14.55,-24.58,-13.75,-20.0
4502202,18529,30599,37.72,31.7,-22.21,-19.4,-11.13,0.0,-20.5,-13.82,-20.82,-24.69,-16.4,-17.75
4502301,19847,42779,31.69,25.67,-13.35,-15.56,-7.61,0.0,-25.64,-25.1,-25.75,-24.59,-10.02,-7.62
4502302,21624,37369,36.66,30.8,-23.45,-22.36,-9.99,0.0,-22.11,-15.21,-22.38,-23.88,-16.59,-12.74
4502303,15067,29768,33.61,27.68,-0.2,-10.83,-26.34,0.0,-14.38,-0.6,-13.11,-23.87,-14.39,-7.27
4502400,28109,21346,56.84,46.42,0.0,-8.41,-13.36,0.0,-24.9,-42.86,-30.68,-21.43,-15.25,-38.11
4502500,28739,24673,53.81,45.27,-22.65,-18.75,-9.46,0.0,-22.89,-11.7,-18.67,-17.84,-11.58,0.0
4502601,21096,20044,51.28,40.99,-3.63,-26.0,-13.48,0.0,-22.31,-34.98,-25.0,-26.71,-17.41,-36.48
4502701,25527,34363,42.62,32.17,-26.73,-13.31,-12.96,0.0,-26.75,-20.73,-28.4,-32.72,-23.08,-14.43
4502702,29295,38265,43.36,32.99,-22.22,-15.98,-13.93,0.0,-25.98,-19.6,-27.79,-32.22,-22.56,-14.17
4503001,35,60,36.84,27.37,0.0,0.0,-14.29,0.0,-26.92,0.0,-14.29,-37.5,-23.08,0.0
4600100,30119,49448,37.85,26.94,-14.51,-88.87,-11.85,-100.0,-29.64,-48.66,-26.11,-27.07,-15.11,0.0
4600200,15672,18321,46.1,35.79,-7.02,-0.74,-4.11,0.0,-35.15,-54.04,-34.5,-34.34,-20.39,-7.47
4600300,16901,37318,31.17,23.41,-1.09,-15.32,-4.12,0.0,-27.34,0.0,-17.96,-27.94,-13.15,-4.42
4600400,20020,32255,38.3,28.86,-9.87,0.0,-12.5,0.0,-27.25,-2.74,-40.26,-32.8,-20.27,0.0
4600501,15660,39271,28.51,20.28,0.0,-45.26,-8.23,-12.5,-29.42,-28.65,-40.09,-22.87,-10.08,-50.73
4600601,23060,58841,28.16,21.08,0.0,0.0,-26.09,0.0,-22.51,-10.5,-8.81,-24.73,-9.26,-23.49
4700100,21690,20913,50.91,40.23,-7.57,-17.44,-9.88,0.0,-22.55,-0.51,-32.01,-27.93,-16.98,0.0
4700200,23871,23436,50.46,38.12,-4.28,-27.76,-9.33,0.0,-25.83,-27.38,-29.93,-31.95,-19.45,-33.7
4700301,18096,22344,44.75,31.72,-21.02,-16.94,-22.29,0.0,-30.31,-46.48,-30.61,-19.73,-21.9,-59.95
4700302,19551,24141,44.75,31.72,-20.97,-16.89,-22.29,0.0,-30.32,-46.5,-30.6,-19.75,-21.9,-59.95
4700401,22201,35963,38.17,30.47,-24.84,-23.68,-17.74,0.0,-22.05,-20.06,-14.07,-24.17,-19.16,-12.96
4700501,16950,30475,35.74,29.19,0.0,-13.55,-5.89,0.0,-21.45,-19.11,-19.88,-20.41,-16.28,-16.26
4700600,22585,18246,55.31,45.73,-8.42,-66.96,-4.49,0.0,-17.44,-17.83,-13.71,-20.69,-10.58,-15.23
4700700,25619,22318,53.44,42.86,-4.85,-2.19,-34.47,0.0,-16.21,-46.23,-19.25,-24.11,-14.46,-3.68
4700800,28205,21390,56.87,46.58,-12.91,-12.71,-31.48,0.0,-18.21,-0.92,-7.75,-26.72,-14.93,0.0
4700900,28507,23691,54.61,43.64,-12.44,0.0,-1.59,0.0,-20.24,-22.19,-19.54,-30.12,-18.06,-18.21
4701000,33806,33823,49.99,38.26,-12.12,-55.4,-4.95,0.0,-23.27,-33.55,-23.86,-35.82,-15.49,-42.92
4701101,23222,20359,53.28,42.34,-8.27,-1.9,-1.85,-100.0,-20.89,-30.62,-22.51,-26.21,-18.91,-15.68
4701201,22012,28967,43.18,34.69,-16.74,-7.22,-3.62,-100.0,-19.94,-16.93,-32.63,-26.73,-17.56,-17.15
4701300,29428,24778,54.29,41.23,-25.83,-6.37,-14.0,0.0,-24.26,-14.65,-33.61,-34.56,-26.88,-17.33
4701400,25983,24928,51.04,39.07,-32.27,-6.37,-12.85,0.0,-23.74,-15.14,-24.93,-29.45,-20.15,-17.84
4701501,27568,30532,47.45,36.0,-17.4,-41.79,-18.19,0.0,-23.78,-22.28,-25.23,-29.05,-13.64,-39.65
4701502,12446,30394,29.05,22.37,-8.37,-20.0,-23.71,0.0,-22.35,-8.11,-19.24,-29.51,-11.02,-15.43
4701503,16274,35361,31.52,24.21,-9.62,-24.45,-22.22,0.0,-22.57,-10.96,-20.06,-29.51,-11.36,-19.85
4701504,20014,26478,43.05,32.56,-16.42,-3.04,-4.12,0.0,-24.8,-8.28,-27.91,-26.09,-22.68,-3.75
4701600,18869,36577,34.03,23.46,-50.24,0.0,0.0,0.0,-30.81,-30.09,-25.0,-40.47,-29.7,-17.58
4701700,27112,33815,44.5,37.06,-16.77,-11.35,-19.7,0.0,-16.17,-4.09,-8.59,-24.4,-15.06,-8.74
4701800,22679,23462,49.15,41.1,0.0,0.0,-70.79,0.0,-15.79,-9.7,-4.73,-20.36,-9.86,0.0
4701900,15675,39440,28.44,22.22,-54.14,0.0,-12.79,0.0,-21.95,-2.08,-9.13,-26.61,-13.78,0.0
4702001,15729,33816,31.75,25.96,-42.33,-29.78,-12.21,0.0,-17.83,-28.25,-13.63,-15.61,-16.49,-26.72
4702002,13912,21666,39.1,33.75,-5.68,-18.86,-16.38,0.0,-14.18,-8.42,-1.49,-12.8,-9.8,-12.04
4702003,12713,24133,34.5,28.88,-26.04,-24.0,-14.52,0.0,-16.48,-19.4,-7.68,-14.57,-13.7,-19.34
4702101,8996,40665,18.11,13.15,-71.85,0.0,0.0,0.0,-30.76,-32.51,-60.86,-22.49,-14.92,-4.96
4702102,7671,34499,18.19,13.22,-71.93,-0.49,-0.44,0.0,-30.7,-32.15,-60.22,-22.48,-15.04,-5.29
4702200,15685,24355,39.17,30.34,0.0,0.0,-13.14,0.0,-24.0,-42.98,-24.42,-25.64,-18.83,-57.12
4702300,18760,27222,40.8,31.84,-33.47,-70.09,-29.13,0.0,-22.57,-21.91,-8.64,-27.66,-21.04,-5.34
4702401,25931,42172,38.08,30.33,-23.15,-38.18,-19.21,0.0,-22.22,-21.42,-26.61,-21.11,-10.24,-22.17
4702402,17850,33678,34.64,28.22,-0.93,-5.32,-12.53,0.0,-24.82,-11.01,-47.2,-27.53,-9.15,-5.87
4702403,18213,26847,40.42,32.52,-20.62,-5.97,-25.69,0.0,-16.31,-13.47,-19.66,-23.1,-14.78,-8.73
4702404,21774,22276,49.43,39.04,-18.12,-2.14,-13.08,0.0,-28.82,-17.69,-27.14,-23.39,-16.7,-15.14
4702405,18327,27628,39.88,32.13,-20.28,-3.19,-25.66,0.0,-16.5,-12.47,-20.4,-23.57,-15.26,-7.65
4702406,16468,44529,27.0,21.35,-39.55,-18.27,-13.75,0.0,-25.06,-18.75,-27.27,-22.37,-21.38,-26.89
4702501,34889,25804,57.48,48.56,-21.42,0.0,-12.12,0.0,-30.13,-9.18,-34.11,-14.52,-5.95,0.0
4702502,27139,23764,53.32,43.89,-2.57,-14.18,-15.22,0.0,-23.13,-10.49,-8.3,-25.63,-11.12,-8.96
4702503,26110,15690,62.46,50.07,-28.16,-38.77,-18.87,-100.0,-25.4,-0.33,-21.89,-20.73,-8.52,-21.44
4702504,16091,21515,42.79,35.88,-8.71,-1.5,-15.17,0.0,-18.53,-14.31,-21.42,-18.87,-14.65,-4.52
4702505,14084,28408,33.15,24.86,-75.34,-23.33,-19.98,0.0,-25.04,-29.58,-15.64,-25.05,-17.47,-22.01
4702506,11739,39478,22.92,20.19,0.0,0.0,-9.4,0.0,-19.03,-23.08,0.0,-16.91,-7.01,-19.44
4702507,22473,18233,55.21,43.7,0.0,0.0,-18.04,0.0,-32.62,-23.53,-4.68,-17.95,-5.49,-18.04
4702508,27305,13871,66.31,55.3,0.0,0.0,-16.25,0.0,-15.11,-16.38,-13.06,-14.23,-6.52,-12.76
4702600,17385,21594,44.6,38.78,0.0,0.0,-10.2,0.0,-14.43,0.0,-11.77,-19.63,-14.05,0.0
4702700,20981,20762,50.26,41.52,-6.81,-6.3,-10.53,0.0,-18.87,-0.64,-22.51,-22.94,-14.35,-1.69
4702800,22646,23705,48.86,39.27,0.0,0.0,-14.01,0.0,-23.03,-13.2,-6.98,-22.25,-7.48,-21.34
4702900,25744,20190,56.05,47.72,0.0,0.0,-10.07,0.0,-15.92,-3.66,-11.28,-18.39,-10.01,-9.18
4703000,19558,23128,45.82,37.24,-39.72,0.0,-5.16,0.0,-19.35,-28.53,-13.16,-21.07,-17.5,0.0
4703100,19620,27943,41.25,32.56,-5.89,-28.87,-12.96,0.0,-22.03,-37.24,-21.89,-23.54,-16.56,-45.82
4703200,19657,22878,46.21,37.87,-17.97,-35.04,-12.23,0.0,-18.39,-10.99,-17.77,-20.2,-11.82,-19.77
4703300,21181,19989,51.45,42.47,-14.36,-44.59,-3.14,0.0,-17.75,-8.68,-15.32,-21.06,-9.93,-10.63
4703401,27561,23331,54.16,43.07,-4.13,-59.13,-17.55,0.0,-24.87,-3.93,-38.13,-21.19,-16.28,-17.56
4703402,17068,33233,33.93,27.53,-37.85,-11.14,-22.53,0.0,-19.13,-9.34,-15.01,-18.96,-10.83,0.0
4703403,14070,36506,27.82,20.83,-21.51,-28.23,-11.74,0.0,-26.02,-8.06,-18.48,-29.84,-20.48,0.0
4703500,21234,23029,47.97,37.86,-30.78,-37.82,-11.47,0.0,-21.17,-19.25,-16.65,-26.4,-15.07,-20.92
4703600,23431,26279,47.14,35.51,-54.14,-54.04,-17.79,0.0,-24.86,-30.6,-15.48,-31.45,-21.59,-27.77
4703700,16580,24818,40.05,33.1,-40.62,-34.0,-9.7,0.0,-16.45,-6.77,-21.8,-24.6,-13.03,-14.13
4800100,26953,34517,43.85,32.39,-21.02,-7.76,-24.02,-100.0,-26.34,-21.69,-38.56,-32.05,-27.54,-20.18
4800200,25130,19342,56.51,44.83,-25.62,-37.99,-5.19,0.0,-21.93,-27.63,-7.24,-25.81,-19.2,-29.79
4800300,17624,38885,31.19,23.75,-21.17,-23.86,-21.78,0.0,-24.66,-16.29,-21.49,-16.52,-10.54,-9.88
4800400,22918,19909,53.51,42.82,-5.42,-10.84,0.0,0.0,-20.64,-19.13,-13.46,-21.46,-16.38,-21.36
4800501,32737,30772,51.55,41.11,-39.18,-15.56,-16.64,0.0,-19.15,-18.55,-23.86,-19.85,-18.88,-23.8
4800502,24952,36228,40.78,32.33,-44.22,0.0,-11.29,0.0,-22.31,-15.75,-10.21,-18.34,-13.57,-3.13
4800600,26729,32180,45.37,35.58,-34.67,-5.78,-13.38,0.0,-21.32,-15.26,-27.83,-27.27,-18.02,-5.31
4800700,21758,27308,44.34,32.45,-49.79,0.0,-6.24,0.0,-30.14,-24.51,-17.87,-25.54,-11.0,-37.54
4800800,33977,50900,40.03,28.73,-19.86,-11.89,-42.59,0.0,-26.81,-22.0,-27.46,-31.74,-17.95,-18.84
4800900,28025,48771,36.49,28.61,-3.38,-21.15,-26.81,0.0,-19.1,-18.15,-20.97,-24.35,-17.48,-40.21
4801000,32454,28447,53.29,39.16,-18.6,-24.36,-21.48,-100.0,-27.86,-20.39,-28.45,-29.01,-28.87,-24.13
4801100,21062,24775,45.95,35.34,-6.17,0.0,-11.61,0.0,-26.86,-20.76,-19.23,-24.71,-16.13,-42.02
4801200,24132,21052,53.41,43.35,-37.2,-20.83,-14.95,0.0,-21.72,-7.11,-20.03,-25.2,-13.62,-8.58
4801300,23696,27315,46.45,34.16,-21.47,-23.04,-16.78,0.0,-24.95,-29.58,-20.78,-30.18,-16.22,-20.65
4801400,17682,32541,35.21,26.21,-13.58,0.0,-19.09,-100.0,-26.87,-40.96,-18.46,-22.3,-23.51,-45.55
4801501,14998,24048,38.41,32.62,-20.89,0.0,-14.04,0.0,-15.44,-25.04,-22.65,-14.5,-9.33,-29.17
4801502,18141,23965,43.08,36.58,0.0,-24.06,-7.73,-100.0,-18.28,-21.1,-9.23,-23.78,-7.0,-28.76
4801600,22903,23862,48.97,37.17,-16.97,-35.96,-21.77,0.0,-22.42,-21.39,-21.79,-27.78,-13.53,-14.6
4801700,21390,21912,49.4,38.0,-12.26,-25.79,-15.76,0.0,-24.63,-18.73,-32.15,-31.09,-18.5,-7.03
4801800,25680,23843,51.85,42.64,-21.85,-8.62,-6.65,0.0,-19.33,-15.7,-27.38,-25.73,-16.17,-42.87
4801901,17638,41711,29.72,22.45,-15.76,-18.85,-23.53,0.0,-20.36,-29.41,-67.42,-29.86,-28.76,-30.73
4801902,9879,37926,20.67,16.39,0.0,-16.44,-27.65,0.0,-20.51,-24.15,-53.91,-29.79,-29.98,-15.03
4801903,12411,25383,32.84,26.78,0.0,-11.12,-7.39,0.0,-19.47,-10.56,-10.75,-20.49,-11.84,-11.37
4801904,9373,41723,18.34,14.72,-12.25,-18.28,-0.13,0.0,-23.09,-10.28,-13.13,-24.92,-14.51,-19.44
4801905,15805,43216,26.78,16.89,-46.31,-33.31,-26.04,0.0,-43.96,-42.23,-5.11,-47.53,-38.61,-41.33
4801907,15889,51082,23.73,19.81,-5.76,-16.67,-6.01,0.0,-19.14,-14.71,-12.14,-17.29,-11.79,-5.16
4801908,6426,31328,17.02,13.56,-36.75,-8.62,-21.7,-54.22,-20.2,-27.95,-40.88,-23.34,-19.88,-21.44
4801909,6548,31995,16.99,13.55,-37.82,-8.56,-21.75,-55.29,-20.09,-27.88,-41.04,-23.19,-19.81,-21.39
4802001,14417,43562,24.87,20.89,-15.22,-22.2,-16.85,0.0,-15.33,-1.98,-28.23,-18.49,-11.49,-5.87
4802002,14321,35674,28.64,22.59,-43.46,-36.06,-12.5,0.0,-29.52,-20.3,-24.09,-29.26,-15.65,-19.39
4802003,8245,45124,15.45,12.6,-0.41,-19.56,-0.44,0.0,-17.92,-16.71,-20.4,-27.6,-2.56,-12.05
4802004,9000,54180,14.25,11.03,-13.09,-38.47,-12.26,0.0,-21.85,-28.45,-22.96,-25.5,-32.14,-28.7
4802005,21893,31322,41.14,32.12,-46.37,-18.38,-13.94,0.0,-21.24,-20.32,-21.48,-21.14,-21.61,-33.65
4802006,18882,52675,26.39,21.28,-0.07,0.0,-2.54,0.0,-22.61,-31.21,-13.65,-23.97,-19.01,-27.65
4802101,21368,48237,30.7,22.75,-5.4,-54.19,-35.15,-100.0,-28.49,-16.83,-45.66,-31.54,-23.06,-12.23
4802102,20430,43518,31.95,26.09,-8.44,-23.06,-17.01,-100.0,-18.19,-13.04,-34.65,-16.23,-13.96,-9.31
4802200,25938,30521,45.94,36.13,-2.27,0.0,-4.69,0.0,-22.41,-11.77,-2.4,-20.29,-16.07,-6.83
4802301,11048,26752,29.23,23.54,-37.67,-24.99,-8.69,0.0,-22.94,-5.73,-46.52,-31.61,-17.54,-10.01
4802302,20949,14861,58.5,50.22,0.0,-21.82,-8.72,0.0,-17.37,-13.54,-8.31,-18.77,-7.29,-17.49
4802303,17912,24119,42.62,33.84,-18.1,-24.83,-26.66,0.0,-18.87,-12.35,-12.63,-22.88,-13.95,-13.12
4802304,28346,11340,71.43,62.29,-10.34,0.0,-14.19,0.0,-9.51,-8.74,-13.34,-17.19,-15.14,-9.32
4802305,25870,15410,62.67,48.77,0.0,-59.2,-28.52,0.0,-18.22,-18.88,-51.81,-33.87,-12.45,-15.01
4802306,20486,28740,41.62,32.81,-10.55,-20.32,-3.44,0.0,-23.18,-26.7,-22.43,-18.94,-7.68,-29.59
4802307,27921,26752,51.07,40.37,0.0,-19.33,-11.52,0.0,-30.18,-31.62,0.0,-21.79,-22.58,-20.99
4802308,16192,23339,40.96,31.27,-34.52,-14.13,-22.96,0.0,-32.91,-22.86,-0.38,-22.75,-22.68,-14.94
4802309,15128,26183,36.62,29.79,-30.74,-0.23,-9.97,0.0,-25.44,-16.7,-30.41,-24.07,-23.49,-8.13
4802310,15383,35225,30.4,23.33,-36.31,-43.5,0.0,0.0,-27.7,-26.56,-5.58,-27.12,-16.91,-26.7
4802311,15487,28757,35.0,24.59,-59.04,-45.13,-47.21,0.0,-32.56,-25.24,-52.19,-31.81,-32.21,-24.38
4802312,16917,33593,33.49,26.02,-4.26,-4.62,-9.68,0.0,-24.38,-25.09,-6.19,-41.18,-10.96,-49.03
4802313,19566,58739,24.99,18.95,-41.38,-13.8,-28.83,0.0,-22.77,-12.44,-44.25,-14.2,-23.31,-11.62
4802314,30365,13216,69.67,58.86,-3.42,-31.06,-9.69,0.0,-19.1,-21.13,-19.08,-20.65,-14.65,-23.43
4802315,20752,20938,49.78,43.39,-15.41,0.0,-12.06,0.0,-12.66,-14.1,-11.5,-11.65,-8.74,-7.83
4802316,21104,16434,56.22,43.7,-42.86,-34.78,-18.94,0.0,-20.03,-26.61,-52.85,-17.22,-17.46,-28.09
4802317,18179,21936,45.32,40.66,-22.76,0.0,-9.42,0.0,-10.24,-2.58,-21.39,-23.21,-7.99,-2.32
4802318,12955,21576,37.52,26.83,-33.11,-25.0,-13.1,0.0,-39.03,-38.71,-18.12,-29.55,-16.77,-39.5
4802319,19760,18989,50.99,39.08,-13.22,0.0,-19.07,0.0,-24.82,-22.12,-10.96,-10.59,-15.85,-13.69
4802320,18824,17759,51.46,40.21,-2.53,-4.78,-19.72,0.0,-20.2,-23.6,-7.84,-15.6,-13.09,-25.66
4802321,17831,29082,38.01,30.47,-18.67,-14.74,-23.82,0.0,-18.46,-13.29,-16.76,-26.66,-5.9,-19.77
4802322,10413,41009,20.25,17.79,-33.27,-13.73,-14.35,0.0,-10.68,-5.83,-41.52,-16.21,-4.47,-2.08
4802400,17117,38408,30.83,23.96,-8.13,0.0,-8.39,0.0,-23.29,-16.42,-29.01,-24.95,-8.07,-1.87
4802501,6920,36860,15.81,12.56,-0.76,-27.35,-42.56,0.0,-16.62,-22.76,-0.22,-16.53,-15.29,-31.35
4802502,22714,40943,35.68,26.02,-17.16,-15.06,-26.48,0.0,-28.39,-31.56,-14.65,-26.45,-18.68,-24.98
4802503,24628,24944,49.68,37.35,-0.16,-12.93,-15.32,0.0,-26.22,-28.81,-0.1,-16.47,-16.09,-22.68
4802504,14841,22663,39.57,33.11,0.0,-0.41,-15.98,0.0,-15.74,-14.82,-20.85,-21.86,-11.8,-12.72
4802505,10506,31917,24.76,19.44,0.0,-43.45,-14.24,0.0,-22.87,-30.33,-4.74,-14.3,-17.52,-22.3
4802506,17994,26752,40.21,35.42,-16.35,-19.47,-2.57,0.0,-13.49,-17.3,-16.31,-19.92,-9.46,-19.35
4802507,16685,27721,37.57,28.65,-20.46,-13.74,-22.3,0.0,-21.4,-29.77,-26.68,-23.6,-17.03,-24.41
4802508,25819,10732,70.64,61.85,-19.62,0.0,-12.38,0.0,-16.58,-11.43,-34.77,-18.14,-11.36,-12.48
4802509,22602,35070,39.19,28.08,-13.06,-29.89,-18.01,0.0,-30.72,-28.56,-24.57,-29.21,-29.99,-21.14
4802510,10216,33997,23.11,19.29,-9.81,0.0,-7.5,0.0,-18.64,-9.72,-9.35,-20.97,-10.5,-5.55
4802511,8091,36155,18.29,13.28,-29.46,-72.2,-32.93,0.0,-21.57,-20.88,-23.5,-55.61,-46.63,-13.45
4802512,20931,18896,52.55,41.99,-15.19,-13.17,-33.23,0.0,-13.92,-20.49,-9.13,-15.29,-11.19,-21.76
4802513,19384,27074,41.72,36.53,-2.5,-19.32,-10.36,0.0,-14.78,-10.0,-14.8,-19.44,-10.35,-11.52
4802514,25899,38537,40.19,31.5,-56.86,-12.56,-15.29,0.0,-24.0,-25.66,-13.53,-23.44,-19.18,-20.53
4802515,20001,27793,41.85,32.66,-11.1,-26.31,-11.58,0.0,-24.67,-17.59,-16.82,-23.59,-13.83,-26.41
4802516,15643,49693,23.94,20.55,-7.32,-6.93,-0.06,0.0,-21.25,-13.93,-11.34,-27.25,-11.31,-3.6
4802600,36042,36539,49.66,39.34,-12.23,0.0,-6.21,0.0,-20.68,-15.89,-18.36,-19.61,-15.07,-19.25
4802700,26012,29962,46.47,37.0,-28.18,-7.66,-25.32,0.0,-20.4,-16.34,-52.07,-29.77,-16.75,-4.35
4802900,19329,26187,42.47,28.32,-36.52,-43.71,-22.23,0.0,-32.91,-31.23,-32.64,-41.25,-32.85,-27.04
4803000,22213,43839,33.63,28.71,-21.08,0.0,-12.54,0.0,-15.87,-11.43,-20.03,-24.21,-8.96,-7.82
4803100,29397,34772,45.81,38.44,-9.68,0.0,-6.35,0.0,-18.94,-14.13,-8.39,-20.88,-14.8,-16.03
4803305,27795,20916,57.06,45.79,-26.59,-4.9,-9.62,0.0,-19.86,-18.05,-31.16,-21.51,-14.89,-20.03
4803306,22009,29369,42.84,33.57,0.0,-42.13,-57.69,0.0,-21.26,-17.68,-14.06,-11.04,-6.35,-20.27
4803307,22071,16917,56.61,49.21,-6.87,-38.06,-18.22,0.0,-13.08,-9.96,-37.72,-8.11,-15.01,-10.39
4803308,34293,29101,54.1,46.95,-3.57,-33.17,-17.19,-100.0,-12.26,-12.18,-23.2,-13.59,-11.01,-15.3
4803309,25501,14651,63.51,54.8,-8.68,-55.99,-18.81,0.0,-13.34,-12.58,-17.25,-13.29,-10.31,-13.82
4803310,35895,19545,64.75,54.89,-1.13,-26.11,-19.21,-100.0,-14.38,-13.39,-14.7,-17.27,-9.73,-13.5
4803400,29395,42784,40.73,32.13,-9.93,-19.69,-22.55,-100.0,-22.38,-13.98,-19.52,-23.79,-18.99,-17.99
