puma22,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability
4501302,34.66,22824,33407,40.59,-12.86,-15.82,-8.86,0.0,-16.18,-6.9,-11.46,-20.38,-14.01
4501401,36.71,20428,28113,42.08,-6.57,-9.04,-9.09,0.0,-19.94,-13.06,-13.64,-15.03,-7.13
4501402,42.56,23501,24208,49.26,-2.87,-10.89,-10.52,0.0,-19.94,-12.6,-20.31,-19.08,-8.99
4501403,40.75,19561,21002,48.22,-3.58,-30.61,-11.99,0.0,-19.14,-22.95,-24.24,-19.25,-10.77
4501501,38.07,24905,29399,45.86,-5.39,-42.73,-13.16,,-18.62,-27.56,-25.29,-18.69,-11.61
4501600,42.15,26163,26422,49.75,-8.88,-9.8,-8.01,,-21.04,-18.84,-17.74,-16.78,-11.87
4501700,49.59,28115,20145,58.26,0.0,0.0,-11.99,,-25.08,-23.35,-32.07,-15.7,-14.29
4501800,55.98,28991,16380,63.9,-1.25,-26.24,-11.04,-10.17,-13.27,-14.05,-13.5,-14.58,-9.6
4501901,42.51,30555,30881,49.73,-20.81,-10.23,-10.68,-13.33,-18.69,-8.11,-10.83,-15.45,-10.0
4502001,28.03,20350,37739,35.03,-42.67,-16.28,-11.76,,-25.89,-7.77,-12.17,-19.04,-12.35
4502100,31.99,22462,37225,37.63,-15.48,-10.03,-10.97,0.0,-16.39,-10.71,-16.95,-22.08,-11.5
4502201,28.95,14185,26922,34.51,-5.14,-9.98,-20.57,0.0,-13.77,-4.92,-14.18,-21.94,-13.45
4502202,32.65,18529,30599,37.72,-22.21,-19.04,-8.73,0.0,-17.89,-11.96,-18.56,-19.71,-14.29
4502301,27.32,19847,42779,31.69,-13.35,-6.67,-4.95,,-19.11,-18.29,-16.6,-17.33,-5.92
4502302,31.88,21624,37369,36.66,-23.45,-21.55,-7.66,0.0,-18.63,-13.17,-18.87,-18.59,-13.89
4502303,28.05,15067,29768,33.61,-0.2,-10.83,-26.26,0.0,-12.88,-0.48,-13.0,-21.95,-14.32
4502400,47.64,28109,21346,56.84,0.0,-0.31,-11.43,0.0,-22.84,-39.75,-28.81,-19.21,-13.41
4502500,46.26,28739,24673,53.81,-22.65,-18.75,-8.81,,-19.63,-11.7,-17.85,-14.33,-10.56
4502601,41.74,21096,20044,51.28,-3.63,-26.0,-12.22,0.0,-20.76,-34.98,-24.55,-25.0,-15.98
4502701,33.29,25527,34363,42.62,-26.73,-13.31,-11.96,0.0,-23.61,-20.73,-25.29,-29.7,-20.65
4502702,34.02,29295,38265,43.36,-22.22,-15.98,-13.04,0.0,-23.08,-19.6,-25.07,-29.42,-20.47
4503001,28.42,35,60,36.84,0.0,,-14.29,,-23.08,0.0,-14.29,-31.25,-23.08
4600100,28.98,30119,49448,37.85,-8.1,-60.82,-11.85,-100.0,-23.76,-46.24,-26.11,-22.23,-11.74
4600200,37.63,15672,18321,46.1,-5.81,-0.74,-4.11,0.0,-28.27,-54.04,-34.5,-26.83,-12.82
4600300,24.29,16901,37318,31.17,-0.35,0.0,-1.34,0.0,-24.46,0.0,-8.37,-22.48,-11.57
4600400,30.07,20020,32255,38.3,-3.61,0.0,-12.5,,-23.75,0.0,-38.55,-25.47,-15.48
4600501,21.25,15660,39271,28.51,0.0,-45.26,-8.23,-12.5,-25.91,-28.65,-34.55,-18.72,-8.49
4600601,21.64,23060,58841,28.16,0.0,0.0,-26.09,,-21.68,-1.75,-8.81,-22.06,-7.03
4700100,42.24,21690,20913,50.91,-7.57,-17.44,-5.77,,-18.68,-0.51,-27.3,-23.35,-14.36
4700200,40.33,23871,23436,50.46,-4.28,-27.76,-5.48,,-21.05,-27.38,-22.25,-25.43,-15.74
4700301,33.06,18096,22344,44.75,-21.02,-16.94,-21.18,,-26.28,-46.48,-28.87,-17.26,-20.37
4700302,33.06,19551,24141,44.75,-20.97,-16.89,-21.17,,-26.28,-46.5,-28.87,-17.27,-20.38
4700401,31.5,22201,35963,38.17,-4.63,-21.56,-8.92,,-18.98,-20.06,-13.58,-21.37,-13.53
4700501,29.69,16950,30475,35.74,0.0,-13.55,-5.89,,-19.83,-19.11,-18.8,-17.32,-12.73
4700600,47.98,22585,18246,55.31,-2.38,-66.96,-1.06,,-13.4,-10.19,-11.13,-13.34,-7.3
4700700,45.56,25619,22318,53.44,-4.85,-2.19,0.0,,-13.01,-46.23,-14.62,-14.1,-7.77
4700800,47.9,28205,21390,56.87,-12.91,-12.71,-31.06,0.0,-15.88,-0.92,-7.75,-22.55,-14.02
4700900,45.29,28507,23691,54.61,-12.44,0.0,-0.79,0.0,-17.17,-20.73,-17.69,-25.15,-15.1
4701000,39.58,33806,33823,49.99,-12.12,-55.4,-4.95,0.0,-20.6,-23.65,-23.86,-31.91,-14.49
4701101,44.64,23222,20359,53.28,-7.47,-1.9,-0.82,-100.0,-16.5,-28.46,-18.73,-19.67,-14.28
4701201,35.69,22012,28967,43.18,-9.65,-7.22,-3.62,-100.0,-17.54,-16.93,-23.63,-22.4,-13.95
4701300,44.7,29428,24778,54.29,-20.02,-6.37,-1.07,0.0,-18.42,-1.87,-27.56,-24.33,-20.51
4701400,41.43,25983,24928,51.04,-29.27,-6.37,-3.4,0.0,-19.33,-4.16,-21.56,-23.15,-15.71
4701501,37.2,27568,30532,47.45,-17.4,-41.79,-16.66,,-21.08,-19.88,-24.82,-23.52,-10.56
4701502,23.08,12446,30394,29.05,-8.37,-20.0,-22.74,0.0,-19.74,-7.19,-19.24,-24.94,-9.87
4701503,24.98,16274,35361,31.52,-9.62,-24.45,-21.1,0.0,-19.94,-9.78,-20.06,-24.7,-9.78
4701504,33.13,20014,26478,43.05,-16.42,-3.04,-3.9,,-23.46,-8.12,-25.76,-23.28,-21.73
4701600,24.87,18869,36577,34.03,-50.24,0.0,0.0,,-27.41,-19.97,-20.59,-32.89,-26.84
4701700,37.72,27112,33815,44.5,-10.21,-11.35,-18.82,0.0,-14.69,-4.09,-8.59,-22.02,-14.27
4701800,43.21,22679,23462,49.15,0.0,0.0,-70.79,0.0,-11.43,-9.7,-4.73,-13.56,-8.88
4701900,23.31,15675,39440,28.44,-9.66,0.0,-9.97,,-18.25,-2.08,-4.78,-25.66,-13.78
4702001,26.51,15729,33816,31.75,-42.33,-28.67,-10.0,,-16.16,-28.16,-5.5,-13.74,-14.51
4702002,35.0,13912,21666,39.1,-5.68,0.0,-16.38,,-9.2,-7.06,-1.49,-11.34,-8.37
4702003,29.69,12713,24133,34.5,-26.04,-13.48,-13.53,,-13.55,-18.79,-3.54,-12.84,-11.96
4702101,13.38,8996,40665,18.11,-71.85,0.0,0.0,0.0,-29.35,-32.51,-56.12,-20.52,-13.8
4702102,13.46,7671,34499,18.19,-71.93,-0.49,-0.29,0.0,-29.26,-32.15,-55.56,-20.42,-13.81
4702200,32.05,15685,24355,39.17,0.0,0.0,-8.7,,-19.91,-42.98,-21.85,-21.08,-17.36
4702300,33.46,18760,27222,40.8,-6.31,-58.04,-11.81,,-18.22,-21.91,-8.64,-25.16,-14.04
4702401,31.42,25931,42172,38.08,-20.26,-36.77,-14.78,0.0,-20.51,-19.33,-23.55,-16.44,-8.75
4702402,28.91,17850,33678,34.64,-0.93,-3.11,-12.51,,-21.53,-11.01,-47.2,-25.69,-6.96
4702403,33.94,18213,26847,40.42,-10.66,-5.97,-19.88,0.0,-14.3,-6.79,-18.99,-19.73,-13.12
4702404,40.05,21774,22276,49.43,-4.47,-2.14,-12.48,0.0,-25.39,-17.66,-17.93,-19.41,-14.8
4702405,33.52,18327,27628,39.88,-9.91,-3.01,-20.06,0.0,-14.31,-6.34,-20.05,-20.33,-13.5
4702406,22.23,16468,44529,27.0,-39.55,-14.1,-9.64,0.0,-21.97,-18.1,-26.88,-14.81,-16.15
4702501,48.98,34889,25804,57.48,-21.42,0.0,-11.66,,-28.55,-9.18,-32.96,-13.83,-5.68
4702502,45.21,27139,23764,53.32,-2.57,-14.18,-12.04,,-20.8,-10.49,-5.28,-22.77,-9.35
4702503,52.67,26110,15690,62.46,-14.08,-0.44,-14.32,0.0,-21.39,-0.33,-21.89,-12.66,-5.27
4702504,36.56,16091,21515,42.79,-3.23,-1.5,-13.05,,-17.29,-14.31,-21.42,-16.37,-12.95
4702505,25.06,14084,28408,33.15,-75.34,-23.33,-19.98,,-23.73,-29.58,-15.64,-22.99,-17.47
4702506,20.45,11739,39478,22.92,0.0,0.0,-8.1,,-17.89,-23.08,0.0,-14.22,-5.12
4702507,44.69,22473,18233,55.21,0.0,0.0,-16.53,,-32.21,-16.91,-3.67,-16.83,-5.21
4702508,57.11,27305,13871,66.31,0.0,0.0,-13.87,,-8.68,-14.81,-5.41,-9.06,-5.28
4702600,39.38,17385,21594,44.6,0.0,0.0,-8.41,,-13.46,0.0,-7.09,-17.82,-12.99
4702700,42.91,20981,20762,50.26,-6.81,-6.3,-7.56,,-16.27,-0.64,-18.64,-19.91,-12.66
4702800,41.71,22646,23705,48.86,0.0,0.0,-6.8,,-20.41,-13.2,-6.98,-18.27,-6.2
4702900,48.52,25744,20190,56.05,0.0,0.0,-8.73,,-14.33,-3.66,-5.01,-15.51,-8.42
4703000,38.7,19558,23128,45.82,-38.04,0.0,-5.16,,-16.01,-28.53,-12.42,-18.34,-15.23
4703100,33.9,19620,27943,41.25,-5.89,-28.87,-9.42,,-19.0,-37.24,-19.22,-20.4,-15.21
4703200,38.32,19657,22878,46.21,-17.97,-35.04,-12.23,,-17.29,-10.99,-14.9,-19.26,-10.68
4703300,44.11,21181,19989,51.45,-12.48,-44.59,-3.14,0.0,-14.47,-4.94,-11.64,-15.66,-8.66
4703401,44.59,27561,23331,54.16,0.0,-59.13,-17.55,,-19.51,-3.17,-29.36,-18.98,-10.07
4703402,28.47,17068,33233,33.93,-28.18,-11.14,-15.33,,-16.19,-9.34,-15.01,-17.71,-8.43
4703403,22.22,14070,36506,27.82,-21.51,-28.23,-11.74,,-20.71,-8.06,-16.04,-27.48,-18.91
4703500,39.69,21234,23029,47.97,-25.65,-37.82,-11.47,,-17.23,-9.77,-11.09,-21.28,-13.85
4703600,38.06,23431,26279,47.14,-40.19,-54.04,-17.79,,-19.15,-13.89,-9.72,-25.05,-19.14
4703700,34.25,16580,24818,40.05,-21.39,-34.0,-9.7,,-13.49,-6.77,-21.8,-20.3,-11.26
4800100,34.35,26953,34517,43.85,-11.48,-7.76,-24.02,-100.0,-22.25,-14.66,-38.16,-26.86,-24.31
4800200,46.71,25130,19342,56.51,-25.62,-37.99,-5.19,,-17.67,-26.12,-7.24,-23.4,-14.83
4800300,25.36,17624,38885,31.19,-21.17,-23.86,-3.5,,-19.26,-13.32,-20.17,-13.06,-6.36
4800400,44.89,22918,19909,53.51,-5.42,-10.84,0.0,,-16.17,-16.27,-13.46,-19.05,-14.33
4800501,43.01,32737,30772,51.55,-39.18,-15.56,-16.39,0.0,-14.63,-16.3,-19.16,-16.39,-15.25
4800502,33.18,24952,36228,40.78,-44.22,0.0,-9.89,0.0,-20.52,-14.46,-8.5,-18.01,-12.26
4800600,37.92,26729,32180,45.37,-21.06,0.0,-6.5,,-17.09,-10.47,-22.34,-20.67,-13.92
4800700,33.7,21758,27308,44.34,-47.16,0.0,-4.21,0.0,-26.98,-24.51,-17.87,-19.25,-8.26
4800800,30.51,33977,50900,40.03,-19.86,-11.89,-32.88,0.0,-22.99,-19.88,-23.79,-26.01,-14.08
4800900,30.04,28025,48771,36.49,-3.38,-21.15,-26.81,,-15.2,-10.7,-20.97,-21.25,-12.88
4801000,40.47,32454,28447,53.29,-9.35,-5.67,-18.65,0.0,-25.19,-19.1,-27.66,-25.73,-25.03
4801100,36.58,21062,24775,45.95,-6.17,0.0,-10.47,,-23.65,-19.98,-15.54,-18.67,-10.61
4801200,45.41,24132,21052,53.41,-34.45,-20.83,-13.0,,-16.59,-7.11,-11.24,-20.11,-10.07
4801300,35.8,23696,27315,46.45,-21.47,-4.61,-12.15,,-21.37,-24.22,-20.44,-27.84,-13.82
4801400,27.06,17682,32541,35.21,-13.58,0.0,-15.6,-100.0,-24.86,-40.96,-18.46,-18.58,-20.34
4801501,32.91,14998,24048,38.41,-18.6,0.0,-13.56,,-14.57,-25.04,-22.65,-14.02,-8.81
4801502,37.1,18141,23965,43.08,0.0,-24.06,-7.73,-100.0,-16.26,-19.47,-9.23,-20.51,-5.41
4801600,38.57,22903,23862,48.97,-4.41,-35.96,-19.63,,-19.37,-15.92,-21.79,-22.61,-11.19
4801700,38.67,21390,21912,49.4,-12.26,-25.79,-14.28,,-23.31,-18.73,-28.15,-28.69,-17.38
4801800,43.91,25680,23843,51.85,-21.85,-8.62,-6.65,0.0,-16.49,-12.64,-22.42,-21.89,-12.13
4801901,22.77,17638,41711,29.72,-7.16,-17.33,-23.5,,-18.52,-27.08,-67.29,-29.77,-26.81
4801902,16.99,9879,37926,20.67,0.0,-10.99,-27.65,,-17.62,-19.4,-53.91,-21.62,-29.98
4801903,27.33,12411,25383,32.84,0.0,-11.12,-7.39,,-18.64,-7.39,-4.09,-19.13,-11.84
4801904,15.11,9373,41723,18.34,-12.25,-15.36,-0.13,,-20.99,-7.41,-7.23,-23.28,-12.26
4801905,18.09,15805,43216,26.78,-46.31,-33.31,-23.76,,-36.82,-31.85,-5.11,-40.61,-38.61
4801907,20.44,15889,51082,23.73,-5.76,-16.49,-6.01,,-15.55,-14.71,-12.14,-14.43,-9.17
4801908,13.81,6426,31328,17.02,-36.75,-8.62,-18.44,-54.22,-18.14,-27.89,-40.88,-23.28,-19.88
4801909,13.79,6548,31995,16.99,-37.82,-8.56,-18.44,-55.29,-18.09,-27.88,-41.04,-23.19,-19.81
4802001,21.02,14417,43562,24.87,-15.22,-18.29,-16.85,,-15.33,-1.98,-28.23,-18.49,-11.49
4802002,23.46,14321,35674,28.64,-1.83,-28.44,-7.52,,-25.05,-17.08,-20.31,-19.75,-8.19
4802003,12.6,8245,45124,15.45,0.0,-19.56,-0.29,,-17.89,-16.65,-20.4,-27.56,-2.51
4802004,11.16,9000,54180,14.25,-13.09,-38.47,-12.26,,-20.56,-28.4,-22.96,-23.61,-32.14
4802005,33.55,21893,31322,41.14,-46.37,-14.21,-11.69,,-17.12,-18.48,-13.31,-19.49,-15.81
4802006,22.14,18882,52675,26.39,0.0,0.0,-2.54,,-18.82,-25.21,-13.61,-21.7,-15.41
4802101,23.62,21368,48237,30.7,-5.4,-54.19,-24.59,-100.0,-26.87,-16.83,-37.19,-28.21,-20.57
4802102,26.44,20430,43518,31.95,-8.44,-23.06,-11.64,-100.0,-16.98,-13.04,-34.65,-16.23,-12.23
4802200,36.67,25938,30521,45.94,-1.62,0.0,-4.69,,-21.11,-8.93,-2.4,-17.77,-15.46
4802301,23.7,11048,26752,29.23,-30.49,-22.93,-8.69,,-22.66,-5.73,-46.52,-30.68,-15.68
4802302,50.78,20949,14861,58.5,0.0,-21.82,-8.72,,-15.78,-12.01,-8.31,-18.17,-6.48
4802303,34.86,17912,24119,42.62,-18.1,-24.83,-25.21,,-15.55,-12.35,-12.63,-16.06,-11.88
4802304,64.4,28346,11340,71.43,-10.34,0.0,-10.25,0.0,-6.96,-8.74,-13.34,-9.13,-10.29
4802305,49.97,25870,15410,62.67,0.0,-59.2,-27.81,,-16.36,-15.95,-51.81,-31.8,-9.68
4802306,33.45,20486,28740,41.62,-10.55,-20.32,-3.44,,-21.23,-24.39,-22.43,-18.39,-7.68
4802307,43.13,27921,26752,51.07,0.0,-11.37,-7.16,0.0,-28.73,-23.58,0.0,-16.8,-12.47
4802308,32.95,16192,23339,40.96,-27.14,-14.1,-9.35,,-30.49,-19.57,-0.38,-21.65,-20.65
4802309,31.88,15128,26183,36.62,-30.41,-0.18,-9.97,0.0,-16.28,-13.88,-30.41,-20.21,-18.56
4802310,23.82,15383,35225,30.4,-36.31,-43.5,0.0,,-24.67,-26.56,-5.58,-20.66,-7.86
4802311,26.29,15487,28757,35.0,-59.04,-45.13,-8.93,0.0,-31.1,-22.07,-52.19,-30.0,-24.91
4802312,27.27,16917,33593,33.49,-4.26,0.0,-9.68,,-21.05,-21.83,-6.19,-37.74,-10.96
4802313,20.13,19566,58739,24.99,0.0,-13.8,-19.13,,-18.95,-11.03,-44.25,-9.79,-20.74
4802314,59.61,30365,13216,69.67,-3.42,-31.06,-8.76,,-17.02,-20.17,-16.65,-18.8,-13.28
4802315,45.44,20752,20938,49.78,-6.64,0.0,-9.93,,-9.77,-10.25,-2.67,-3.93,-5.8
4802316,45.33,21104,16434,56.22,-42.86,-34.78,-16.51,,-18.63,-23.36,-50.14,-12.27,-14.37
4802317,42.13,18179,21936,45.32,-22.76,0.0,-5.15,,-9.29,-2.58,-7.46,-17.03,-4.99
4802318,27.78,12955,21576,37.52,0.0,-25.0,-11.39,,-34.54,-38.71,-12.6,-22.24,-15.77
4802319,40.4,19760,18989,50.99,-13.22,0.0,-15.22,0.0,-22.64,-22.12,-10.96,-7.57,-14.19
4802320,40.46,18824,17759,51.46,-2.53,-2.54,-19.72,0.0,-19.66,-23.5,-7.84,-15.05,-12.07
4802321,31.36,17831,29082,38.01,-18.67,-7.92,-23.82,,-16.89,-12.18,-16.76,-16.79,-5.9
4802322,18.14,10413,41009,20.25,-29.01,-13.73,-14.31,,-6.94,-5.83,-41.4,-9.19,-1.96
4802400,24.81,17117,38408,30.83,-8.13,0.0,-8.39,,-20.36,-16.42,-25.74,-19.51,-4.41
4802501,12.95,6920,36860,15.81,-0.76,-27.29,-42.37,,-13.18,-22.57,-0.22,-13.62,-9.5
4802502,27.17,22714,40943,35.68,-17.16,-7.25,-24.75,0.0,-24.48,-23.19,-14.65,-25.05,-18.68
4802503,37.61,24628,24944,49.68,-0.16,-12.93,-15.28,0.0,-25.91,-28.25,-0.1,-15.77,-15.16
4802504,33.37,14841,22663,39.57,0.0,-0.41,-15.98,,-14.38,-12.96,-12.89,-19.58,-9.78
4802505,19.55,10506,31917,24.76,0.0,-43.45,-14.24,,-22.18,-30.3,-4.67,-14.24,-17.47
4802506,35.97,17994,26752,40.21,-16.35,-19.47,-1.54,,-12.23,-16.34,-16.31,-17.18,-9.11
4802507,30.67,16685,27721,37.57,-9.87,0.0,-18.06,,-18.22,-21.31,-26.68,-17.31,-12.65
4802508,63.93,25819,10732,70.64,-19.62,0.0,-10.86,0.0,-11.46,-9.25,-17.96,-13.49,-8.78
4802509,29.43,22602,35070,39.19,-13.06,-29.89,-14.53,,-26.85,-25.11,-13.28,-24.57,-25.81
4802510,19.29,10216,33997,23.11,-9.81,0.0,-7.5,,-18.64,-9.72,-9.35,-20.97,-10.5
4802511,14.94,8091,36155,18.29,-29.46,-32.5,-32.93,,-17.34,-2.63,-0.21,-29.88,-22.8
4802512,42.81,20931,18896,52.55,-15.19,-13.17,-33.23,,-13.92,-18.12,-9.13,-15.29,-11.19
4802513,37.33,19384,27074,41.72,-2.5,-11.32,-10.36,,-12.38,-8.36,-14.8,-14.54,-8.78
4802514,33.06,25899,38537,40.19,-56.86,-12.56,-15.29,,-19.12,-18.04,-13.53,-21.29,-16.86
4802515,33.56,20001,27793,41.85,-11.1,-26.31,-11.58,,-21.58,-17.59,-9.09,-18.88,-13.83
4802516,20.98,15643,49693,23.94,0.0,-6.93,-0.06,,-18.55,-13.87,-9.05,-23.9,-10.21
4802600,41.44,36042,36539,49.66,-12.23,0.0,-6.21,,-16.2,-13.4,-15.61,-14.61,-10.99
4802700,38.35,26012,29962,46.47,-28.18,-7.66,-23.14,,-17.27,-12.86,-42.41,-27.84,-15.63
4802900,30.8,19329,26187,42.47,-32.94,-34.44,-22.23,,-26.83,-21.87,-32.64,-29.94,-25.65
4803000,29.46,22213,43839,33.63,-21.08,0.0,-8.76,,-12.97,-10.35,-20.03,-18.74,-5.3
4803100,40.33,29397,34772,45.81,-9.68,0.0,-5.12,,-14.93,-9.04,-8.39,-11.55,-7.01
4803305,47.31,27795,20916,57.06,-26.59,-4.9,-9.62,,-17.9,-15.62,-29.85,-18.08,-14.33
4803306,35.39,22009,29369,42.84,0.0,-42.13,-46.33,,-16.47,-14.55,-9.3,-9.15,-4.92
4803307,49.77,22071,16917,56.61,-6.87,-38.06,-18.22,,-12.28,-9.27,-35.44,-6.89,-13.89
4803308,47.95,34293,29101,54.1,-3.12,-30.47,-17.19,-100.0,-10.02,-10.36,-19.95,-11.73,-10.09
4803309,55.86,25501,14651,63.51,-7.19,-34.79,-18.81,,-12.0,-11.32,-16.35,-10.34,-8.71
4803310,57.43,35895,19545,64.75,-0.91,-20.06,-19.21,-100.0,-9.93,-10.21,-13.42,-12.77,-8.75
4803400,34.02,29395,42784,40.73,-3.74,-5.37,-17.79,-100.0,-17.39,-13.23,-15.42,-17.41,-15.68
4803501,41.8,32840,34333,48.89,0.0,-10.23,-10.2,-100.0,-20.42,-15.34,-24.84,-22.1,-12.02
4803502,30.93,28198,44482,38.8,-10.68,-10.46,-13.56,-100.0,-22.01,-16.17,-30.59,-25.74,-17.4
4803600,38.09,27973,30720,47.66,-7.06,0.0,-12.99,,-18.43,-23.23,-18.24,-23.16,-22.78
4803700,37.9,28355,31187,47.62,-2.81,0.0,-18.14,0.0,-20.64,-14.62,-18.21,-23.24,-15.85
4803801,44.23,22844,19639,53.77,-24.95,-24.62,-14.01,,-18.3,-25.29,-22.71,-23.21,-20.6
4803802,24.04,18406,36171,33.72,-7.98,0.0,-16.2,,-30.28,-24.61,-26.05,-33.66,-26.1
4803900,45.6,37111,31135,54.38,-6.0,-20.22,-9.11,0.0,-17.39,-2.06,-26.4,-22.61,-11.05
4804000,46.75,31302,26591,54.07,-1.56,0.0,-8.45,0.0,-14.74,-18.88,-25.54,-17.52,-12.87
4804100,48.12,23575,17103,57.96,-1.36,-100.0,-17.4,,-16.58,-10.31,-17.95,-23.56,-13.45
4804200,34.78,23143,30518,43.13,-33.13,-13.63,-22.3,,-18.88,-4.91,-29.04,-29.45,-20.23
4804301,40.3,22636,23818,48.73,0.0,-34.74,-17.92,,-16.57,-4.37,-11.21,-20.86,-20.18
4804302,37.03,20230,28144,41.82,-18.41,0.0,-12.92,,-12.5,-12.1,-6.78,-14.92,-10.01
4804400,35.39,20910,25103,45.44,0.0,0.0,-15.36,,-23.24,-26.32,-44.34,-32.58,-23.84
4804501,36.47,26316,35422,42.63,-10.54,-0.41,-10.6,,-15.22,-10.91,-18.19,-21.22,-19.47
4804502,21.99,18326,49511,27.01,-8.06,-2.91,-9.43,,-21.08,-4.47,-6.23,-27.67,-16.09
4804503,25.62,15164,35655,29.84,,-19.6,-18.64,,-12.56,-12.51,-11.32,-10.43,-7.48
4804504,35.82,20600,31489,39.55,-0.36,-50.0,-0.42,0.0,-9.15,-6.14,-0.43,-11.41,-4.15
4804601,32.0,21132,33942,38.37,-19.38,-16.07,-8.94,0.0,-19.04,-21.73,-4.03,-12.12,-10.95
4804602,42.26,21085,20707,50.45,0.0,0.0,-5.71,,-6.98,-19.41,-10.61,-10.06,-3.23
4804603,33.31,23044,37368,38.14,0.0,-6.04,-6.46,,-24.66,-15.01,-24.8,-14.7,-6.59
4804604,16.04,15853,65028,19.6,0.0,-1.66,-6.12,,-24.6,-26.36,-19.57,-26.87,-17.3
4804605,49.1,23137,14940,60.76,-17.03,-13.3,-8.6,,-17.85,-18.03,-21.76,-15.78,-13.05
4804606,55.65,22266,12342,64.34,-25.77,-7.75,-12.45,,-14.24,-13.65,-27.06,-20.01,-12.34
4804607,56.25,25990,16557,61.09,-2.81,0.0,-8.19,,-7.02,-8.19,-11.46,-9.13,-5.27
4804608,69.49,21239,6494,76.58,-6.57,0.0,-3.14,,-9.41,-9.59,-14.76,-8.45,-5.93
4804609,53.76,26947,18465,59.34,-9.77,0.0,-5.12,,-10.52,-9.31,-13.85,-15.89,-13.09
4804610,53.91,22313,13719,61.93,0.0,-4.42,-18.93,,-7.22,-8.41,-10.84,-11.23,-5.96
4804611,49.2,24636,16895,59.32,0.0,-39.9,-14.4,0.0,-19.22,-12.87,-6.99,-17.14,-13.85
4804612,32.82,16841,24425,40.81,-23.81,-5.23,-23.09,,-16.18,-18.93,-45.71,-17.99,-23.03
4804613,29.03,20941,37251,35.99,0.0,-7.92,-21.28,,-20.2,-12.7,-5.41,-22.35,-16.11
4804614,48.05,29453,16026,64.76,-41.39,-9.52,-20.55,,-19.16,-28.17,-12.59,-29.63,-18.31
4804615,47.35,22054,16362,57.41,0.0,-7.76,-10.63,0.0,-16.69,-17.03,0.0,-14.6,-3.39
4804616,45.0,22978,20761,52.53,0.0,-10.78,-5.43,,-17.98,-22.79,-14.56,-9.66,-7.18
4804617,54.83,26168,15708,62.49,0.0,0.0,-4.79,0.0,-23.54,-25.84,0.0,-8.69,-7.82
4804618,55.93,28281,13510,67.67,0.0,-21.22,-13.75,0.0,-17.84,-19.47,-39.83,-22.54,-12.94
4804619,46.03,19078,15242,55.59,-29.06,-25.07,-10.14,0.0,-13.34,-15.57,-46.87,-12.2,-15.61
4804620,36.26,19453,25661,43.12,-2.13,-14.86,-3.7,,-22.27,-19.81,-8.58,-11.83,-7.79
4804621,21.7,11572,32239,26.41,-13.83,-43.2,-14.34,,-13.78,-5.9,-19.74,-15.11,-23.44
4804622,39.45,15560,21067,42.48,0.0,-32.55,-21.93,,-3.76,-1.64,-14.91,-12.73,-6.68
4804623,42.83,19988,20017,49.96,-3.66,0.0,-3.27,,-13.82,-19.7,-8.86,-9.74,-7.23
4804624,17.75,11159,33201,25.16,-36.84,-11.35,-42.28,0.0,-24.55,-26.72,-3.28,-31.78,-26.69
4804625,31.24,19246,29065,39.84,0.0,-7.86,-19.3,,-13.99,-19.78,-24.67,-19.58,-17.49
4804626,49.92,25971,20816,55.51,-12.02,-13.77,-2.15,0.0,-13.8,-17.57,0.0,-19.89,-10.39
4804627,33.82,19642,32141,37.93,-6.13,0.0,-12.09,,-8.7,-9.97,-41.44,-23.74,-6.65
4804628,39.81,18452,21236,46.49,-27.05,-17.68,-4.56,,-10.11,-16.99,-27.4,-24.64,-8.0
4804629,40.83,22014,26346,45.52,0.0,-3.99,-6.63,,-12.61,-14.32,-1.94,-16.51,-2.49
4804630,24.34,14768,42212,25.92,0.0,0.0,0.0,,-8.67,-7.59,-15.7,-12.88,-3.34
4804631,25.98,14961,31213,32.4,0.0,-1.95,-20.14,,-22.69,-24.95,0.0,-14.49,0.0
4804633,29.34,14638,22486,39.43,-49.19,-3.43,-21.97,,-22.9,-27.59,-31.84,-27.09,-24.16
4804634,34.28,15477,24145,39.06,0.0,-42.23,-4.87,,-7.37,-13.21,-8.47,-18.84,0.0
4804635,33.88,17247,27361,38.66,0.0,-0.06,-7.75,,-13.79,-9.93,-15.16,-22.95,-12.07
4804636,33.58,18921,31091,37.83,-10.73,-8.25,-4.65,,-10.26,-15.83,-14.32,-11.21,-5.31
4804637,44.6,29415,26409,52.69,0.0,-20.57,-13.52,,-15.06,-18.68,-2.9,-17.42,-5.78
4804638,63.75,23840,9395,71.73,-1.89,-17.18,-7.78,0.0,-13.77,-12.49,-4.74,-15.95,-2.13
4804639,32.07,12683,24618,34.0,0.0,-4.88,0.0,,-10.14,-3.69,0.0,-7.9,-2.0
4804640,32.07,13183,25592,34.0,0.0,-4.88,0.0,,-10.14,-3.7,0.0,-7.9,-2.01
4804701,40.24,37618,40233,48.32,-12.55,-4.82,-8.51,0.0,-20.62,-16.48,-5.43,-15.33,-11.87
4804702,24.08,18449,47967,27.78,-62.02,0.0,0.0,0.0,-17.21,-11.79,-14.67,-21.83,-7.47
