zcta,Num Eligible,Num Ineligible,Percentage Eligible
59405,5734,7985,0.42
59410,151,210,0.42
59411,72,102,0.41
59412,287,399,0.42
59414,162,225,0.42
59416,52,76,0.41
59417,1317,1864,0.41
59418,22,31,0.42
59419,32,47,0.41
59420,37,54,0.41
59421,350,488,0.42
59422,454,661,0.41
59424,15,22,0.41
59425,581,847,0.41
59427,861,1218,0.41
59430,65,94,0.41
59432,24,35,0.41
59433,91,132,0.41
59434,79,112,0.41
59435,13,19,0.41
59436,326,474,0.41
59440,38,54,0.41
59441,15,22,0.41
59442,296,431,0.41
59443,109,153,0.42
59444,45,66,0.41
59446,84,123,0.41
59447,43,63,0.41
59448,119,173,0.41
59450,76,110,0.41
59451,39,57,0.41
59452,82,120,0.41
59453,52,76,0.41
59454,35,50,0.41
59456,56,82,0.41
59457,1474,2147,0.41
59460,35,50,0.41
59461,6,9,0.4
59462,30,44,0.41
59463,34,48,0.41
59464,102,148,0.41
59465,11,15,0.42
59466,17,25,0.4
59467,11,16,0.41
59468,129,187,0.41
59469,22,31,0.42
59471,41,60,0.41
59472,122,170,0.42
59474,575,838,0.41
59477,74,103,0.42
59479,136,198,0.41
59480,56,78,0.42
59482,93,135,0.41
59483,77,107,0.42
59484,32,47,0.41
59485,151,211,0.42
59486,218,318,0.41
59487,213,297,0.42
59489,58,85,0.41
59501,2100,3060,0.41
59520,182,264,0.41
59521,633,923,0.41
59522,227,331,0.41
59523,350,510,0.41
59524,125,183,0.41
59525,43,63,0.41
59526,439,639,0.41
59527,194,283,0.41
59528,35,50,0.41
59529,30,44,0.41
59530,24,35,0.41
59531,45,66,0.41
59532,26,38,0.41
59535,9,13,0.41
59537,17,25,0.4
59538,491,715,0.41
59540,82,120,0.41
59542,65,94,0.41
59544,26,38,0.41
59545,4,6,0.4
59546,22,31,0.42
59547,6,9,0.4
59601,5267,7335,0.42
59602,5018,6988,0.42
59625,50,70,0.42
59631,39,57,0.41
59632,333,485,0.41
59633,42,59,0.42
59634,892,1300,0.41
59635,1320,1845,0.42
59636,5,7,0.42
59638,127,186,0.41
59639,210,292,0.42
59640,19,26,0.42
59642,9,13,0.41
59643,91,132,0.41
59644,733,1067,0.41
59645,281,409,0.41
59647,45,66,0.41
59648,106,148,0.42
59701,5833,8689,0.4
59710,50,75,0.4
59711,1587,2364,0.4
59713,40,60,0.4
59714,3387,6076,0.36
59715,5658,10145,0.36
59716,452,786,0.37
59718,6649,11929,0.36
59720,52,78,0.4
59721,73,108,0.4
59722,979,1459,0.4
59724,18,27,0.4
59725,1388,2067,0.4
59727,44,66,0.4
59728,58,87,0.4
59729,460,686,0.4
59730,327,586,0.36
59731,36,54,0.4
59732,28,42,0.4
59733,26,39,0.4
59735,58,87,0.4
59736,20,30,0.4
59739,56,84,0.4
59740,105,156,0.4
59741,819,1470,0.36
59743,32,48,0.4
59745,20,30,0.4
59746,22,33,0.4
59747,26,39,0.4
59748,44,66,0.4
59749,282,419,0.4
59750,70,105,0.4
59751,30,45,0.4
59752,706,1200,0.37
59754,155,231,0.4
59755,44,66,0.4
59756,60,90,0.4
59758,292,524,0.36
59759,576,842,0.41
59760,42,74,0.36
59761,46,69,0.4
59762,50,75,0.4
59801,5595,7530,0.43
59802,3633,4890,0.43
59803,3142,4228,0.43
59804,1498,2016,0.43
59808,3936,5298,0.43
59812,218,294,0.43
59820,285,384,0.43
59821,467,629,0.43
59823,306,412,0.43
59824,288,388,0.43
59825,445,608,0.42
59826,91,122,0.43
59827,48,72,0.4
59828,1078,1606,0.4
59829,428,638,0.4
59830,39,53,0.42
59831,85,114,0.43
59832,131,195,0.4
59833,1012,1478,0.41
59834,440,592,0.43
59837,68,102,0.4
59840,2487,3706,0.4
59841,139,207,0.4
59842,18,24,0.43
59843,42,63,0.4
59844,121,163,0.43
59845,226,305,0.43
59846,300,404,0.43
59847,1116,1501,0.43
59848,24,33,0.42
59851,33,45,0.42
59853,155,208,0.43
59854,38,57,0.4
59855,136,184,0.42
59856,42,57,0.42
59858,290,431,0.4
59859,673,906,0.43
59860,2065,2780,0.43
59863,15,20,0.43
59864,1343,1808,0.43
59865,610,820,0.43
59866,185,249,0.43
59867,6,8,0.43
59868,381,513,0.43
59870,1932,2879,0.4
59871,42,63,0.4
59872,440,592,0.43
59873,625,841,0.43
59874,309,416,0.43
59875,639,953,0.4
59901,9777,13838,0.41
59910,91,122,0.43
59911,1513,2104,0.42
59912,2599,3679,0.41
59913,123,175,0.41
59914,70,94,0.43
59915,85,114,0.43
59916,33,46,0.42
59917,721,1021,0.41
59918,84,119,0.41
59919,140,198,0.41
59920,316,448,0.41
59922,447,632,0.41
59923,1645,2329,0.41
59925,275,389,0.41
59926,74,105,0.41
59927,70,99,0.41
59928,28,40,0.41
59929,42,57,0.42
59930,200,283,0.41
59931,55,73,0.43
59932,263,372,0.41
59933,5,7,0.42
59934,88,125,0.41
59935,579,820,0.41
59936,65,92,0.41
59937,2425,3432,0.41
60002,3094,5185,0.37
60004,6536,14076,0.32
60005,3400,8272,0.29
60007,3823,9041,0.3
60008,2828,5930,0.32
60010,4333,12855,0.25
60012,1173,3042,0.28
60013,2753,7318,0.27
60014,5380,13067,0.29
60015,2129,8114,0.21
60016,8457,15473,0.35
60018,4123,7465,0.36
60020,1405,2376,0.37
60021,557,1517,0.27
60022,745,2359,0.24
60025,4116,11159,0.27
60026,1275,4035,0.24
60029,73,127,0.36
60030,4204,8516,0.33
60031,3983,9650,0.29
60033,1640,3423,0.32
60034,259,543,0.32
60035,2285,8740,0.21
60040,387,1479,0.21
60041,1170,1970,0.37
60042,725,2427,0.23
60043,221,699,0.24
60044,1078,2633,0.29
60045,1859,5801,0.24
60046,4402,7559,0.37
60047,2623,13081,0.17
60048,3082,7547,0.29
60050,3425,8871,0.28
60051,2659,6690,0.28
60053,3565,6210,0.36
60056,6635,15570,0.3
60060,2824,10681,0.21
60061,2399,7648,0.24
60062,3774,11874,0.24
60064,2221,3196,0.41
60067,5167,9971,0.34
60068,5858,9411,0.38
60069,662,2532,0.21
60070,1999,4245,0.32
60071,469,981,0.32
60072,105,271,0.28
60073,7367,13950,0.35
60074,4937,9596,0.34
60075,8,7,0.53
60076,4588,7975,0.37
60077,3867,6723,0.37
60081,1144,2304,0.33
60083,1501,1885,0.44
60084,986,5082,0.16
60085,12030,13222,0.48
60087,4824,5115,0.49
60088,1500,3637,0.29
60089,3972,12234,0.25
60090,4925,10458,0.32
60091,2464,7796,0.24
60093,1816,5748,0.24
60096,1205,1171,0.51
60097,1231,2887,0.3
60098,3993,8370,0.32
60099,5622,5464,0.51
60101,3951,10072,0.28
60102,3821,8159,0.32
60103,5021,8857,0.36
60104,2895,4084,0.41
60106,2137,5635,0.27
60107,5223,7598,0.41
60108,2563,5315,0.33
60109,42,164,0.2
60110,5660,7895,0.42
60111,42,61,0.41
60112,739,1070,0.41
60113,42,61,0.41
60115,6817,9863,0.41
60118,2376,3339,0.42
60119,789,3064,0.2
60120,7079,9981,0.41
60123,6883,10013,0.41
60124,2021,6755,0.23
60126,5105,13245,0.28
60129,35,50,0.41
60130,2189,2960,0.43
60131,3348,3497,0.49
60133,4439,8497,0.34
60134,2839,8473,0.25
60135,1180,1707,0.41
60136,639,2363,0.21
60137,3674,10381,0.26
60139,3633,7717,0.32
60140,1593,6153,0.21
60141,21,29,0.42
60142,3291,7708,0.3
60143,1166,3073,0.28
60144,5,19,0.21
60145,378,548,0.41
60146,393,569,0.41
60148,5537,14491,0.28
60150,279,403,0.41
60151,387,1072,0.27
60152,1495,3125,0.32
60153,3615,5100,0.41
60154,2597,3664,0.41
60155,1232,1738,0.41
60156,3322,7656,0.3
60157,277,732,0.27
60160,3885,5313,0.42
60162,1282,1809,0.41
60163,812,1146,0.41
60164,4018,4373,0.48
60165,703,991,0.41
60169,4270,7633,0.36
60171,1951,2038,0.49
60172,2611,6623,0.28
60173,1677,3517,0.32
60174,3436,8486,0.29
60175,2380,7234,0.25
60176,2154,2250,0.49
60177,2743,6521,0.3
60178,3611,5255,0.41
60180,190,397,0.32
60181,3170,8229,0.28
60183,5,19,0.21
60184,259,570,0.31
60185,3864,8042,0.32
60187,2806,8056,0.26
60188,4620,10214,0.31
60189,2840,8144,0.26
60190,1208,2782,0.3
60191,1503,3961,0.28
60192,2183,3800,0.36
60193,4773,10391,0.31
60194,2422,5214,0.32
60195,682,983,0.41
60201,5973,10384,0.37
60202,4448,7732,0.37
60203,620,1077,0.37
60208,28,48,0.37
60301,464,627,0.43
60302,5143,6954,0.43
60304,2723,3682,0.43
60305,1786,2416,0.43
60401,929,2252,0.29
60402,9761,12813,0.43
60403,1906,3898,0.33
60404,3547,3676,0.49
60406,4128,5167,0.44
60407,205,375,0.35
60408,636,1549,0.29
60409,7603,5121,0.6
60410,1768,3382,0.34
60411,9770,10113,0.49
60415,2428,3244,0.43
60416,1381,2161,0.39
60417,1739,4239,0.29
60418,1756,2272,0.44
60419,4516,3042,0.6
60420,805,1114,0.42
60421,426,1031,0.29
60422,1812,1875,0.49
60423,2192,9182,0.19
60424,304,476,0.39
60425,1630,1614,0.5
60426,4996,3528,0.59
60428,1960,2098,0.48
60429,2566,2701,0.49
60430,3793,3552,0.52
60431,3791,5637,0.4
60432,3292,3916,0.46
60433,2861,3119,0.48
60435,8053,9371,0.46
60436,3290,3438,0.49
60437,23,36,0.39
60438,6100,4469,0.58
60439,2838,6393,0.31
60440,4241,13241,0.24
60441,3122,9183,0.25
60442,1385,3375,0.29
60443,3890,4027,0.49
60444,258,403,0.39
60445,2329,2944,0.44
60446,3701,9513,0.28
60447,2133,3731,0.36
60448,1648,7152,0.19
60449,1018,2476,0.29
60450,3028,4742,0.39
60451,3120,10189,0.23
60452,4339,5484,0.44
60453,9821,13123,0.43
60455,2390,3986,0.37
60456,730,976,0.43
60457,1762,3685,0.32
60458,2091,3220,0.39
60459,4246,6538,0.39
60460,251,345,0.42
60461,873,904,0.49
60462,5014,10264,0.33
60463,2076,3365,0.38
60464,1187,2602,0.31
60465,2202,4827,0.31
60466,3763,4440,0.46
60467,2997,6805,0.31
60468,697,1686,0.29
60469,888,1077,0.45
60470,100,139,0.42
60471,2397,2489,0.49
60472,748,954,0.44
60473,4569,3078,0.6
60474,118,185,0.39
60475,1425,2384,0.37
60476,503,339,0.6
60477,5982,7450,0.45
60478,2846,3303,0.46
60479,100,156,0.39
60480,756,1180,0.39
60481,1316,3170,0.29
60482,1745,2628,0.4
60484,766,1868,0.29
60487,3460,5900,0.37
60490,1767,5543,0.24
60491,1486,6448,0.19
60501,1694,2608,0.39
60502,2558,5861,0.3
60503,1519,4200,0.27
60504,4746,9483,0.33
60505,10651,8519,0.56
60506,8948,8394,0.52
60510,2977,7764,0.28
60511,127,482,0.21
60512,130,279,0.32
60513,2906,4161,0.41
60514,986,3032,0.25
60515,2911,8568,0.25
60516,2811,8481,0.25
60517,3612,10084,0.26
60518,567,787,0.42
60519,8,20,0.29
60520,449,649,0.41
60521,1861,5168,0.26
60523,1100,2855,0.28
60525,4702,7238,0.39
60526,2106,2848,0.43
60527,3007,8240,0.27
60530,96,141,0.41
60531,321,444,0.42
60532,3221,8782,0.27
60534,1552,2384,0.39
60536,9,19,0.32
60537,95,148,0.39
60538,3480,6603,0.35
60539,30,75,0.29
60540,4835,12712,0.28
60541,353,737,0.32
60542,2452,4133,0.37
60543,4514,9694,0.32
60544,2660,6302,0.3
60545,1555,3343,0.32
60546,2568,3493,0.42
60548,1972,2829,0.41
60549,115,159,0.42
60550,209,303,0.41
60551,863,1188,0.42
60552,727,1023,0.42
60553,117,175,0.4
60554,873,3384,0.21
60555,1481,3732,0.28
60556,318,460,0.41
60557,20,28,0.42
60558,1971,3019,0.39
60559,2347,7130,0.25
60560,3045,6547,0.32
60561,2211,6800,0.25
60563,4098,10543,0.28
60564,3815,11622,0.25
60565,4028,11419,0.26
60585,2110,6266,0.25
60586,5072,10564,0.32
60601,2157,7313,0.23
60602,171,579,0.23
60603,176,596,0.23
60604,123,416,0.23
60605,4646,15752,0.23
60606,564,1475,0.28
60607,5053,10488,0.33
60608,14330,13757,0.51
60609,12724,11893,0.52
60610,5966,20239,0.23
60611,5243,17776,0.23
60612,6470,8124,0.44
60613,7499,20243,0.27
60614,7727,31615,0.2
60615,12384,8246,0.6
60616,10805,13604,0.44
60617,21018,11732,0.64
60618,13424,22183,0.38
60619,16646,7652,0.69
60620,14420,11100,0.57
60621,7619,2226,0.77
60622,8846,17196,0.34
60623,19305,9351,0.67
60624,8789,3675,0.71
60625,11993,18038,0.4
60626,10964,15081,0.42
60628,16360,8719,0.65
60629,24994,12975,0.66
60630,8192,12025,0.41
60631,4319,6799,0.39
60632,18703,11561,0.62
60633,3403,2020,0.63
60634,12939,14696,0.47
60636,8935,2583,0.78
60637,15020,9237,0.62
60638,9967,9204,0.52
60639,20086,10239,0.66
60640,14100,19426,0.42
60641,11626,13921,0.46
60642,3451,7102,0.33
60643,10426,8090,0.56
60644,11181,4418,0.72
60645,8599,12113,0.42
60646,4159,6456,0.39
60647,12726,20759,0.38
60649,13207,7557,0.64
60651,14366,6721,0.68
60652,7254,6431,0.53
60653,9435,6282,0.6
60654,3309,10736,0.24
60655,5854,4864,0.55
60656,4160,6505,0.39
60657,7912,30551,0.21
60659,6718,9746,0.41
60660,9135,12579,0.42
60661,1931,3795,0.34
60706,4473,4673,0.49
60707,8679,6878,0.56
60712,1801,3132,0.37
60714,4370,7614,0.36
60803,3733,4988,0.43
60804,12996,16710,0.44
60805,3357,4486,0.43
60827,5284,4197,0.56
60901,4879,7633,0.39
60910,77,120,0.39
60911,240,274,0.47
60912,96,109,0.47
60913,214,334,0.39
60914,4192,6557,0.39
60915,1470,2300,0.39
60917,75,116,0.39
60918,153,174,0.47
60919,86,107,0.45
60920,25,35,0.42
60921,258,356,0.42
60922,361,485,0.43
60924,288,328,0.47
60926,11,13,0.46
60927,424,483,0.47
60928,122,138,0.47
60929,111,151,0.42
60930,167,190,0.47
60931,110,126,0.47
60932,17,19,0.47
60933,54,61,0.47
60934,43,59,0.42
60935,163,254,0.39
60936,822,939,0.47
60938,396,451,0.47
60939,8,10,0.44
60940,470,742,0.39
60941,283,438,0.39
60942,1094,1246,0.47
60945,25,29,0.46
60946,64,75,0.46
60948,285,325,0.47
60949,96,109,0.47
60950,1740,2726,0.39
60951,153,174,0.47
60952,122,138,0.47
60953,404,460,0.47
60954,845,1322,0.39
60955,348,396,0.47
60956,25,29,0.46
60957,1049,1194,0.47
60958,267,418,0.39
60959,181,206,0.47
60960,175,200,0.47
60961,111,169,0.4
60962,102,116,0.47
60963,311,354,0.47
60964,681,1048,0.39
60966,263,299,0.47
60967,6,6,0.5
60968,73,84,0.46
60969,9,15,0.38
60970,1201,1368,0.47
60973,65,74,0.47
60974,48,55,0.47
61001,189,282,0.4
61006,269,400,0.4
61007,76,111,0.41
61008,5118,7818,0.4
61010,1252,1811,0.41
61011,438,671,0.39
61012,327,501,0.39
61013,111,167,0.4
61014,169,252,0.4
61015,145,210,0.41
61016,932,969,0.49
61018,174,261,0.4
61019,654,835,0.44
61020,535,765,0.41
61021,3807,5684,0.4
61024,501,497,0.5
61025,748,1119,0.4
61027,9,13,0.41
61028,309,461,0.4
61030,335,485,0.41
61031,239,357,0.4
61032,4827,7221,0.4
61036,1180,1765,0.4
61037,20,30,0.4
61038,175,273,0.39
61039,128,192,0.4
61041,226,338,0.4
61042,86,128,0.4
61043,22,32,0.41
61044,37,56,0.4
61046,497,743,0.4
61047,275,394,0.41
61048,677,1013,0.4
61049,76,111,0.41
61050,57,85,0.4
61051,239,359,0.4
61052,168,242,0.41
61053,423,632,0.4
61054,604,874,0.41
61057,17,26,0.4
61059,20,30,0.4
61060,231,346,0.4
61061,1112,1608,0.41
61062,311,466,0.4
61063,782,792,0.5
61064,598,866,0.41
61065,1696,2599,0.39
61067,111,167,0.4
61068,2375,3437,0.41
61070,183,273,0.4
61071,2222,3324,0.4
61072,1753,2580,0.4
61073,3018,4624,0.39
61074,668,1000,0.4
61075,163,244,0.4
61077,16,16,0.5
61078,228,341,0.4
61079,48,47,0.51
61080,1703,2609,0.39
61081,3493,5226,0.4
61084,495,705,0.41
61085,528,790,0.4
61087,254,380,0.4
61088,1210,1202,0.5
61089,137,205,0.4
61091,15,21,0.42
61101,3942,4033,0.49
61102,3503,3487,0.5
61103,4631,4753,0.49
61104,3525,3495,0.5
61107,6217,6202,0.5
61108,6024,5974,0.5
61109,5477,5433,0.5
61111,3486,5341,0.39
61112,28,28,0.5
61114,3141,3147,0.5
61115,3421,5242,0.39
61201,6374,9172,0.41
61230,197,295,0.4
61231,975,1275,0.43
61232,227,327,0.41
61233,71,93,0.43
61234,221,288,0.43
61235,245,320,0.43
61236,15,21,0.42
61237,5,7,0.42
61238,559,731,0.43
61239,175,252,0.41
61240,1020,1442,0.41
61241,1260,1647,0.43
61242,190,273,0.41
61243,40,60,0.4
61244,4094,5891,0.41
61250,430,642,0.4
61251,63,94,0.4
61252,903,1350,0.4
61254,2135,2792,0.43
61256,304,437,0.41
61257,188,270,0.41
61258,34,45,0.43
61259,202,291,0.41
61260,137,179,0.43
61261,140,209,0.4
61262,176,231,0.43
61263,137,179,0.43
61264,1734,2494,0.41
61265,7563,10884,0.41
61270,1171,1752,0.4
61272,267,350,0.43
61273,593,780,0.43
61274,59,77,0.43
61275,708,1019,0.41
61276,15,19,0.44
61277,542,797,0.4
61278,118,170,0.41
61279,174,244,0.42
61281,466,612,0.43
61282,1411,2031,0.41
61283,248,369,0.4
61284,392,565,0.41
61285,446,667,0.4
61301,1788,2462,0.42
61310,614,919,0.4
61311,30,41,0.42
61312,71,105,0.4
61313,53,73,0.42
61314,120,177,0.4
61315,46,69,0.4
61316,45,62,0.42
61317,76,112,0.4
61318,103,154,0.4
61319,198,273,0.42
61320,108,159,0.4
61321,47,66,0.42
61322,247,365,0.4
61323,20,29,0.41
61324,17,26,0.4
61325,171,235,0.42
61326,357,527,0.4
61327,205,303,0.4
61328,10,14,0.42
61329,215,318,0.4
61330,231,341,0.4
61331,6,9,0.4
61332,23,31,0.43
61333,60,83,0.42
61334,112,156,0.42
61335,88,130,0.4
61336,95,141,0.4
61337,76,112,0.4
61338,59,87,0.4
61340,81,119,0.4
61341,1394,1920,0.42
61342,1491,2055,0.42
61344,54,79,0.41
61345,127,188,0.4
61346,12,18,0.4
61348,790,1088,0.42
61349,151,225,0.4
61350,4137,5697,0.42
61353,200,299,0.4
61354,1800,2479,0.42
61356,1848,2728,0.4
61358,73,101,0.42
61359,54,79,0.41
61360,568,785,0.42
61361,228,333,0.41
61362,1010,1491,0.4
61363,39,58,0.4
61364,3180,4378,0.42
61367,114,171,0.4
61368,220,325,0.4
61369,269,397,0.4
61370,228,314,0.42
61371,18,24,0.43
61372,38,52,0.42
61373,341,470,0.42
61374,12,18,0.4
61375,186,274,0.4
61376,341,504,0.4
61377,221,322,0.41
61378,86,128,0.4
61379,210,310,0.4
61401,5278,7783,0.4
61402,269,397,0.4
61410,616,905,0.4
61411,66,87,0.43
61412,248,324,0.43
61413,189,247,0.43
61414,135,196,0.41
61415,298,389,0.43
61416,39,51,0.43
61417,37,48,0.44
61418,125,163,0.43
61419,20,26,0.43
61420,176,231,0.43
61421,208,307,0.4
61422,571,747,0.43
61423,110,144,0.43
61424,10,14,0.42
61425,74,96,0.44
61426,15,22,0.41
61427,396,517,0.43
61428,191,282,0.4
61430,127,188,0.4
61431,54,70,0.44
61432,108,141,0.43
61433,8,10,0.44
61434,561,739,0.43
61435,39,51,0.43
61436,142,209,0.4
61437,123,160,0.43
61438,130,170,0.43
61439,46,69,0.4
61440,110,145,0.43
61441,152,198,0.43
61442,127,167,0.43
61443,2536,3318,0.43
61447,169,221,0.43
61448,643,949,0.4
61449,68,101,0.4
61450,289,378,0.43
61451,59,76,0.44
61452,48,63,0.43
61453,113,147,0.43
61454,118,154,0.43
61455,3248,4246,0.43
61458,115,170,0.4
61459,71,92,0.44
61460,54,70,0.44
61462,2022,2644,0.43
61465,206,269,0.43
61466,54,70,0.44
61467,181,267,0.4
61468,20,26,0.43
61469,331,433,0.43
61470,100,131,0.43
61471,20,26,0.43
61472,103,152,0.4
61473,284,372,0.43
61474,49,71,0.41
61475,37,48,0.44
61476,71,93,0.43
61477,105,138,0.43
61478,54,70,0.44
61479,17,25,0.4
61480,228,298,0.43
61482,103,134,0.43
61483,318,469,0.4
61484,143,187,0.43
61485,90,134,0.4
61486,255,333,0.43
61488,174,256,0.4
61489,155,228,0.4
61490,186,244,0.43
61491,340,502,0.4
61501,296,386,0.43
61516,112,166,0.4
61517,627,809,0.44
61519,39,50,0.44
61520,2961,3864,0.43
61523,2084,2691,0.44
61524,44,57,0.44
61525,2179,2811,0.44
61526,199,259,0.43
61528,627,809,0.44
61529,542,701,0.44
61530,1133,1674,0.4
61531,612,800,0.43
61532,87,114,0.43
61533,417,539,0.44
61534,254,425,0.37
61535,274,460,0.37
61536,568,733,0.44
61537,474,700,0.4
61539,35,45,0.44
61540,464,686,0.4
61541,17,25,0.4
61542,628,819,0.43
61543,21,27,0.44
61544,125,166,0.43
61545,100,148,0.4
61546,668,970,0.41
61547,717,925,0.44
61548,2090,3086,0.4
61550,2903,4871,0.37
61552,45,58,0.44
61553,33,44,0.43
61554,6412,10758,0.37
61559,607,786,0.44
61560,110,162,0.4
61561,442,653,0.4
61562,17,22,0.44
61563,98,128,0.43
61564,157,263,0.37
61565,237,349,0.4
61567,118,154,0.43
61568,682,1145,0.37
61569,214,276,0.44
61570,291,429,0.4
61571,3888,6524,0.37
61572,169,249,0.4
61602,229,295,0.44
61603,2955,3812,0.44
61604,5592,7214,0.44
61605,2678,3455,0.44
61606,1296,1672,0.44
61607,1971,2543,0.44
61610,775,1301,0.37
61611,3788,6225,0.38
61614,5166,6664,0.44
61615,4632,5976,0.44
61616,1136,1466,0.44
61625,94,121,0.44
61701,4885,9093,0.35
61704,5258,9786,0.35
61705,2079,3870,0.35
61720,37,66,0.36
61721,89,148,0.38
61722,77,144,0.35
61723,365,555,0.4
61724,70,131,0.35
61725,238,405,0.37
61726,350,632,0.36
61727,1527,2308,0.4
61728,196,365,0.35
61729,200,297,0.4
61730,44,81,0.35
61731,33,54,0.38
61732,299,553,0.35
61733,173,285,0.38
61734,408,685,0.37
61735,57,87,0.4
61736,278,518,0.35
61737,63,117,0.35
61738,718,1064,0.4
61739,822,1134,0.42
61740,256,352,0.42
61741,266,366,0.42
61742,198,301,0.4
61743,28,38,0.42
61744,292,524,0.36
61745,617,1139,0.35
61747,231,387,0.37
61748,387,719,0.35
61749,96,142,0.4
61750,15,23,0.39
61751,18,27,0.4
61752,602,1120,0.35
61753,419,779,0.35
61754,170,313,0.35
61755,695,1166,0.37
61756,416,495,0.46
61759,227,381,0.37
61760,398,588,0.4
61761,7511,13981,0.35
61764,2357,3245,0.42
61769,95,131,0.42
61770,140,261,0.35
61771,171,253,0.4
61772,48,90,0.35
61773,85,97,0.47
61774,136,252,0.35
61775,50,69,0.42
61776,196,365,0.35
61777,139,210,0.4
61778,104,157,0.4
61801,4901,6418,0.43
61802,3455,4510,0.43
61810,61,71,0.46
61811,127,145,0.47
61812,54,61,0.47
61813,275,416,0.4
61814,229,261,0.47
61815,61,80,0.43
61816,93,106,0.47
61817,475,541,0.47
61818,253,379,0.4
61820,7236,9474,0.43
61821,5149,6742,0.43
61822,4448,5823,0.43
61830,83,123,0.4
61831,25,29,0.46
61832,6269,7138,0.47
61833,376,428,0.47
61834,1507,1715,0.47
61839,95,143,0.4
61840,148,170,0.47
61841,249,283,0.47
61842,445,676,0.4
61843,480,550,0.47
61844,195,222,0.47
61845,68,77,0.47
61846,890,1014,0.47
61847,226,257,0.47
61848,40,45,0.47
61849,328,373,0.47
61850,96,109,0.47
61851,75,99,0.43
61852,39,45,0.46
61853,2529,3283,0.44
61854,229,346,0.4
61855,18,27,0.4
61856,1282,1938,0.4
61857,34,39,0.47
61858,526,599,0.47
61859,212,241,0.47
61862,88,100,0.47
61863,148,192,0.44
61864,292,378,0.44
61865,260,296,0.47
61866,2566,2922,0.47
61870,228,260,0.47
61871,59,68,0.46
61872,132,173,0.43
61873,1128,1284,0.47
61874,1549,2029,0.43
61875,142,187,0.43
61876,129,147,0.47
61877,302,344,0.47
61878,255,290,0.47
61880,766,999,0.43
61882,104,156,0.4
61883,828,943,0.47
61884,177,267,0.4
61910,842,1020,0.45
61911,867,1138,0.43
61912,215,261,0.45
61913,276,371,0.43
61914,297,450,0.4
61917,106,129,0.45
61919,148,179,0.45
61920,3939,4772,0.45
61924,431,522,0.45
61925,167,223,0.43
61928,101,146,0.41
61929,123,187,0.4
61930,92,111,0.45
61931,203,246,0.45
61932,75,91,0.45
61933,184,223,0.45
61936,35,53,0.4
61937,315,472,0.4
61938,3922,4751,0.45
61940,41,50,0.45
61941,7,9,0.44
61942,215,261,0.45
61943,271,328,0.45
61944,2226,2697,0.45
61949,27,32,0.46
61951,1305,1971,0.4
61953,1202,1457,0.45
61955,36,44,0.45
61956,547,661,0.45
61957,286,433,0.4
62001,191,494,0.28
62002,6031,6684,0.47
62006,102,134,0.43
62009,264,349,0.43
62010,2171,2404,0.47
62011,32,42,0.43
62012,1040,1364,0.43
62013,69,92,0.43
62014,621,821,0.43
62015,79,120,0.4
62016,597,790,0.43
62017,181,274,0.4
62018,684,757,0.47
62019,70,103,0.4
62021,188,243,0.44
62022,173,229,0.43
62023,17,23,0.42
62024,1870,2070,0.47
62025,4334,9900,0.3
62026,134,348,0.28
62027,67,89,0.43
62028,186,246,0.43
62030,15,20,0.43
62031,134,177,0.43
62032,110,167,0.4
62033,742,981,0.43
62034,1642,4247,0.28
62035,3206,3577,0.47
62036,100,132,0.43
62037,288,381,0.43
62040,8165,9066,0.47
62044,279,369,0.43
62045,82,109,0.43
62046,102,264,0.28
62047,234,309,0.43
62048,248,275,0.47
62049,1286,1945,0.4
62050,45,60,0.43
62051,137,206,0.4
62052,2022,2672,0.43
62053,102,134,0.43
62054,104,137,0.43
62056,1383,2081,0.4
62058,86,223,0.28
62059,102,138,0.42
62060,773,856,0.47
62061,195,505,0.28
62062,928,2401,0.28
62063,184,243,0.43
62067,477,528,0.47
62069,496,655,0.43
62074,135,304,0.31
62075,524,784,0.4
62076,20,30,0.4
62077,62,93,0.4
62078,13,17,0.43
62079,50,66,0.43
62080,374,485,0.44
62081,48,63,0.43
62082,387,512,0.43
62083,36,44,0.45
62084,304,337,0.47
62085,39,52,0.43
62086,200,294,0.4
62087,377,417,0.47
62088,1038,1462,0.42
62089,82,123,0.4
62090,198,219,0.47
62091,57,87,0.4
62092,433,572,0.43
62093,87,114,0.43
62094,165,250,0.4
62095,2213,2450,0.47
62097,368,812,0.31
62098,15,20,0.43
62201,828,1119,0.43
62203,1023,1387,0.42
62204,723,981,0.42
62205,1077,1460,0.42
62206,2084,2826,0.42
62207,1136,1541,0.42
62208,2738,3712,0.42
62214,175,255,0.41
62215,303,441,0.41
62216,485,711,0.41
62217,120,174,0.41
62218,253,368,0.41
62219,150,219,0.41
62220,3096,4424,0.41
62221,4642,6496,0.42
62223,2596,3646,0.42
62225,832,1274,0.4
62226,4698,6380,0.42
62230,1035,1506,0.41
62231,1158,1684,0.41
62232,1216,1649,0.42
62233,1322,1923,0.41
62234,3845,8871,0.3
62236,2172,3325,0.4
62237,434,541,0.45
62238,136,122,0.53
62239,724,1108,0.4
62240,256,392,0.4
62241,164,239,0.41
62242,200,291,0.41
62243,903,1382,0.4
62244,165,253,0.39
62245,292,425,0.41
62246,1636,2380,0.41
62248,67,102,0.4
62249,1810,4637,0.28
62250,70,101,0.41
62253,105,153,0.41
62254,1013,1551,0.4
62255,149,229,0.39
