state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
42, PA,2115720,3113235,40.46,1778303,3450640,34.01,YES,Democrat,0.333723271510407,34.17820462,337417,112603.90510322699,3848599.309629155
44, RI,190041,250140,43.17,171179,269002,38.89,YES,Democrat,0.406975336900984,32.82142666,18862,7676.36880462636,251949.37573615593
45, SC,890673,1159173,43.45,725049,1324808,35.37,NO,Republican,0.441472908688149,32.06944213,165624,73118.50902856598,2344869.793923479
46, SD,121432,235454,34.03,91383,265503,25.61,YES,Republican,0.18172310428882,41.67870231,30049,5460.597560774752,227590.62017024303
47, TN,1200938,1569465,43.35,967482,1802923,34.92,NO,Republican,0.345189343663036,32.23022643,233456,80586.52341419773,2597321.8968460895
48, TX,4536368,6259834,42.02,3711732,7084466,34.38,NO,Republican,0.3591437026273,32.38563847,824636,296162.8263597662,9591422.222740775
49, UT,361325,740176,32.8,275267,826232,24.99,YES,Republican,0.182580779077008,35.78005958,86058,15712.536685809155,562195.4987711873
50, VT,116455,153701,43.11,102943,167218,38.1,YES,Democrat + Independent,0.206938302348546,33.22340012,13512,2796.1503413335536,92897.62158579922
51, VA,1142640,2188816,34.3,956576,2374883,28.71,YES,Democrat,0.371625358818175,34.04288065,186064,69146.10076314492,2353932.4556926163
53, WA,1139413,1882850,37.7,1010376,2011889,33.43,YES,Democrat,0.279066501786446,33.5620539,129037,36009.90419101763,1208566.3453927697
54, WV,360464,361725,49.91,309411,412775,42.84,YES,Democrat + Republican,0.324190487815704,34.52164518,51053,16550.896974455136,571364.1927628757
55, WI,892049,1557930,36.41,739654,1710327,30.19,NO,Democrat + Republican,0.460510577333756,32.23422865,152395,70179.50943277775,2262182.3536009896
56, WY,84623,158136,34.86,65534,177225,27.0,NO,Republican,0.244437091570849,31.65394221,19089,4666.059640995936,147699.1822244987
72,PR,934092,231895,80.11,829018,336971,71.1,YES,,0.680682416721265,32.68482107,105074,71522.02425457019,2337684.5653248266
