state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
42, PA,2115720,3113235,40.46,2091309,3137636,39.99,YES,Democrat,0.333723271510407,34.17820462,24411,8146.518780840544,278433.3858322411
44, RI,190041,250140,43.17,188610,251571,42.85,YES,Democrat,0.406975336900984,32.82142666,1431,582.3817071053081,19114.59848788247
45, SC,890673,1159173,43.45,880118,1169736,42.94,NO,Republican,0.441472908688149,32.06944213,10555,4659.746551203412,149435.4723642849
46, SD,121432,235454,34.03,119029,237857,33.35,YES,Republican,0.18172310428882,41.67870231,2403,436.68061960603444,18200.281549106257
47, TN,1200938,1569465,43.35,1183923,1586481,42.73,NO,Republican,0.345189343663036,32.23022643,17015,5873.396682426557,189300.90498781874
48, TX,4536368,6259834,42.02,4480336,6315861,41.5,NO,Republican,0.3591437026273,32.38563847,56032,20123.539945612873,651713.689415222
49, UT,361325,740176,32.8,353477,748023,32.09,YES,Republican,0.182580779077008,35.78005958,7848,1432.893954196359,51269.03105296751
50, VT,116455,153701,43.11,115216,154939,42.65,YES,Democrat + Independent,0.206938302348546,33.22340012,1239,256.39655660984846,8518.365389639226
51, VA,1142640,2188816,34.3,1126713,2204752,33.82,YES,Democrat,0.371625358818175,34.04288065,15927,5918.877089897073,201495.6263533854
53, WA,1139413,1882850,37.7,1128435,1893827,37.34,YES,Democrat,0.279066501786446,33.5620539,10978,3063.592056611604,102820.44173161052
54, WV,360464,361725,49.91,356139,366047,49.31,YES,Democrat + Republican,0.324190487815704,34.52164518,4325,1402.1238598029197,48403.622386528456
55, WI,892049,1557930,36.41,880592,1569384,35.94,NO,Democrat + Republican,0.460510577333756,32.23422865,11457,5276.069684512842,170070.0365839203
56, WY,84623,158136,34.86,83329,159430,34.33,NO,Republican,0.244437091570849,31.65394221,1294,316.3015964926786,10012.192456309987
72,PR,934092,231895,80.11,929059,236927,79.68,YES,,0.680682416721265,32.68482107,5033,3425.8746033581265,111974.09841901758
