state, stusps,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Num Eligible,Num Ineligible,Percentage Eligible,Medicaid expansion (1),Party,ACP Participation Sep 23 (2),Avg claim $ Jan-Sep 2023 (3),Total dif,Weighed dif,Saving in $
35, NM,442228,391774,53.02,441480,392523,52.94,YES,Democrat,0.384374123755167,39.7029752,748,287.5118445688649,11415.075634623896
36, NY,3448259,4204186,45.06,3442880,4209565,44.99,YES,Democrat,0.453001645178044,33.39394907,5379,2436.6958494126984,81370.89709436803
37, NC,1753491,2426154,41.95,1747544,2432097,41.81,YES,Republican,0.490833428857062,31.58749598,5947,2918.9864014129475,92203.47122030615
38, ND,109296,213207,33.89,108538,213966,33.65,YES,Republican,0.144158981115502,34.91900364,758,109.27250768555051,3815.687093623666
39, OH,2004934,2828008,41.48,1999969,2832971,41.38,YES,Democrat + Republican,0.543492703500464,31.83051081,4965,2698.441272879804,85892.76410655075
40, OK,725560,822408,46.87,722758,825208,46.69,YES,Republican,0.449122057445283,55.47480866,2802,1258.440004961683,69811.71848533882
41, OR,745083,957500,43.76,743678,958903,43.68,YES,Democrat,0.277441573623341,32.7726764,1405,389.8054109407941,12774.966591731665
42, PA,2115720,3113235,40.46,2109154,3119800,40.34,YES,Democrat,0.333723271510407,34.17820462,6566,2191.227000737332,74892.20480006943
44, RI,190041,250140,43.17,189545,250636,43.06,YES,Democrat,0.406975336900984,32.82142666,496,201.85976710288804,6625.3255415721205
45, SC,890673,1159173,43.45,888361,1161489,43.34,NO,Republican,0.441472908688149,32.06944213,2312,1020.6853648870004,32732.810242181593
46, SD,121432,235454,34.03,120754,236132,33.84,YES,Republican,0.18172310428882,41.67870231,678,123.20826470781995,5135.160586888906
47, TN,1200938,1569465,43.35,1197244,1573160,43.22,NO,Republican,0.345189343663036,32.23022643,3694,1275.129435491255,41097.71043344123
48, TX,4536368,6259834,42.02,4522972,6273230,41.89,NO,Republican,0.3591437026273,32.38563847,13396,4811.089040395311,155810.19030922177
49, UT,361325,740176,32.8,360059,741443,32.69,YES,Republican,0.182580779077008,35.78005958,1266,231.14726631149213,8270.462960379315
50, VT,116455,153701,43.11,115856,154303,42.88,YES,Democrat + Independent,0.206938302348546,33.22340012,599,123.95604310677905,4118.241217428488
51, VA,1142640,2188816,34.3,1138439,2193023,34.17,YES,Democrat,0.371625358818175,34.04288065,4201,1561.1981323951532,53147.6816921311
53, WA,1139413,1882850,37.7,1136761,1885499,37.61,YES,Democrat,0.279066501786446,33.5620539,2652,740.0843627376547,24838.75127274832
54, WV,360464,361725,49.91,359409,362779,49.77,YES,Democrat + Republican,0.324190487815704,34.52164518,1055,342.0209646455677,11807.126385615613
55, WI,892049,1557930,36.41,888956,1561019,36.28,NO,Democrat + Republican,0.460510577333756,32.23422865,3093,1424.3592156933073,45913.120638392735
56, WY,84623,158136,34.86,84367,158392,34.75,NO,Republican,0.244437091570849,31.65394221,256,62.575895442137345,1980.773778064418
72,PR,934092,231895,80.11,932743,233244,80.0,YES,,0.680682416721265,32.68482107,1349,918.2405801569864,30012.52906164409
