Data Month,cd118,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers,CD_Democrat
2022-04-01,3410,-80,0,819,909,1651,1414,2,13547,13279,28246,1.0
2022-05-01,3410,-39,-1,1017,611,1585,1376,1,14559,13891,29832,1.0
2022-06-01,3410,-52,0,1030,308,1288,1325,1,15592,14200,31116,1.0
2022-07-01,3410,-45,0,685,203,845,1280,1,16278,14404,31964,1.0
2022-08-01,3410,-87,0,421,945,1279,1192,1,16699,15350,33242,1.0
2022-09-01,3410,5,0,768,1235,2007,1199,1,17466,16586,35251,1.0
2022-10-01,3410,-12,0,361,1270,1617,1187,1,17827,17856,36869,1.0
2022-11-01,3410,-46,0,-514,962,402,1138,1,17314,18817,37272,1.0
2022-12-01,3410,-546,0,-273,1751,932,594,1,17040,20566,38204,1.0
2023-01-01,3410,-17,0,-77,1731,1638,577,1,16967,22297,39843,1.0
2023-02-01,3410,-17,0,-97,1602,1489,560,1,16871,23899,41331,1.0
2023-03-01,3410,-25,0,-212,2242,2001,534,1,16657,26140,43335,1.0
2023-04-01,3410,-16,0,-256,2623,2350,519,1,16401,28766,45686,1.0
2023-05-01,3410,-7,0,53,2716,2763,511,1,16453,31485,48449,1.0
2023-06-01,3410,-9,0,569,1582,2142,501,1,17021,33065,50589,1.0
2023-07-01,3410,-12,-1,601,1414,2002,489,0,17622,34477,52591,1.0
2023-08-01,3410,-8,0,769,2236,2999,482,0,18392,36717,55590,1.0
2022-01-01,3411,18,1,133,216,367,262,2,1702,1150,3114,1.0
2022-02-01,3411,11,0,141,107,259,272,2,1843,1258,3373,1.0
2022-03-01,3411,-27,0,161,146,281,245,2,2004,1404,3652,1.0
2022-04-01,3411,-4,0,82,159,236,241,2,2085,1564,3890,1.0
2022-05-01,3411,-7,0,126,238,357,234,2,2212,1803,4249,1.0
2022-06-01,3411,-1,0,80,229,307,234,2,2292,2030,4556,1.0
2022-07-01,3411,-4,0,67,202,266,230,2,2359,2233,4821,1.0
2022-08-01,3411,-9,0,27,286,304,221,2,2386,2519,5125,1.0
2022-09-01,3411,-5,0,13,304,314,216,2,2401,2822,5439,1.0
2022-10-01,3411,-4,0,65,279,338,212,2,2464,3099,5776,1.0
2022-11-01,3411,-7,0,-214,254,33,206,2,2249,3355,5810,1.0
2022-12-01,3411,-73,0,124,410,461,132,2,2374,3761,6272,1.0
2023-01-01,3411,0,0,37,398,434,132,2,2410,4159,6702,1.0
2023-02-01,3411,-2,0,44,342,380,130,2,2452,4502,7084,1.0
2023-03-01,3411,-4,0,30,466,494,126,2,2482,4967,7579,1.0
2023-04-01,3411,-5,0,-8,365,354,122,2,2473,5333,7931,1.0
2023-05-01,3411,-1,0,24,372,395,121,2,2500,5704,8326,1.0
2023-06-01,3411,-4,0,49,352,395,119,2,2550,6054,8721,1.0
2023-07-01,3411,-4,0,74,276,346,115,2,2623,6333,9066,1.0
2023-08-01,3411,-1,0,50,358,406,114,2,2674,6691,9476,1.0
2022-01-01,3412,167,0,297,321,787,1026,2,3634,3059,7721,1.0
2022-02-01,3412,48,0,292,353,692,1074,2,3927,3408,8412,1.0
2022-03-01,3412,20,0,380,327,727,1094,2,4307,3736,9139,1.0
2022-04-01,3412,-53,0,80,255,280,1041,2,4386,3989,9416,1.0
2022-05-01,3412,-31,0,331,350,647,1008,2,4716,4338,10064,1.0
2022-06-01,3412,-37,0,390,291,645,971,2,5104,4626,10707,1.0
2022-07-01,3412,-33,-1,296,213,473,939,1,5400,4839,11181,1.0
2022-08-01,3412,-69,0,250,317,501,871,1,5650,5159,11681,1.0
2022-09-01,3412,-32,0,304,413,688,839,1,5955,5572,12369,1.0
2022-10-01,3412,-32,0,181,472,622,805,1,6135,6047,12988,1.0
2022-11-01,3412,-28,0,-257,467,180,778,1,5878,6510,13168,1.0
2022-12-01,3412,-403,0,-51,618,163,376,1,5827,7129,13333,1.0
2023-01-01,3412,-12,-1,-12,603,580,364,0,5812,7732,13910,1.0
2023-02-01,3412,-13,0,94,609,691,351,0,5911,8339,14601,1.0
2023-03-01,3412,-11,0,64,910,964,339,0,5974,9250,15561,1.0
2023-04-01,3412,-7,0,-85,617,523,332,0,5888,9867,16087,1.0
2023-05-01,3412,-13,0,137,839,961,319,0,6026,10709,17051,1.0
2023-06-01,3412,-16,0,196,614,795,303,0,6224,11321,17846,1.0
2023-07-01,3412,-9,0,165,657,809,293,0,6384,11976,18653,1.0
2023-08-01,3412,-10,0,114,688,795,283,0,6498,12667,19449,1.0
2022-01-01,3501,496,0,687,1421,2604,3651,6,9845,9984,23489,1.0
2022-02-01,3501,270,0,105,1462,1839,3921,6,9951,11446,25322,1.0
2022-03-01,3501,13,0,432,1824,2270,3934,6,10382,13273,27593,1.0
2022-04-01,3501,-166,0,1,1462,1299,3770,6,10386,14732,28890,1.0
2022-05-01,3501,-180,0,-304,1308,824,3591,6,10080,16041,29718,1.0
2022-06-01,3501,-84,0,-615,1853,1158,3506,6,9468,17894,30874,1.0
2022-07-01,3501,-85,-1,-387,1540,1069,3422,5,9084,19435,31945,1.0
2022-08-01,3501,-240,0,-727,1652,686,3182,5,8356,21086,32631,1.0
2022-09-01,3501,-155,0,281,1822,1946,3028,5,8637,22909,34577,1.0
2022-10-01,3501,-136,0,289,1769,1921,2890,4,8924,24678,36496,1.0
2022-11-01,3501,-140,0,6,746,611,2750,4,8929,25422,37105,1.0
2022-12-01,3501,-1681,0,-116,562,-1232,1071,4,8814,25983,35875,1.0
2023-01-01,3501,-43,0,445,1737,2138,1028,4,9261,27722,38013,1.0
2023-02-01,3501,-52,0,9,1627,1584,976,4,9267,29349,39596,1.0
2023-03-01,3501,-42,-1,-194,1883,1644,935,3,9073,31232,41241,1.0
2023-04-01,3501,-40,0,-213,1146,893,895,3,8858,32377,42135,1.0
2023-05-01,3501,-45,0,-244,1403,1116,849,3,8619,33779,43249,1.0
2023-06-01,3501,-33,0,-44,1056,977,818,3,8581,34850,44249,1.0
2023-07-01,3501,-38,0,121,242,329,779,3,8699,35074,44553,1.0
2023-08-01,3501,-23,0,504,611,1093,757,3,9200,35687,45649,1.0
2022-01-01,3502,576,-5,1054,1597,3222,5068,138,14647,12402,32255,0.0
2022-02-01,3502,361,-9,216,1718,2286,5429,129,14862,14120,34542,0.0
2022-03-01,3502,182,-8,778,2024,2976,5611,121,15641,16141,37515,0.0
2022-04-01,3502,-107,-1,249,1463,1601,5491,65,15448,17426,38433,0.0
2022-05-01,3502,-42,0,-354,1846,1448,5448,65,15096,19268,39878,0.0
2022-06-01,3502,-166,-1,-388,3644,3088,5282,64,14706,22914,42967,0.0
2022-07-01,3502,-170,-3,-470,5143,4499,5112,61,14232,28057,47466,0.0
2022-08-01,3502,-135,-1,-888,3098,2076,4978,60,13348,31155,49542,0.0
2022-09-01,3502,-41,2,146,2295,2405,4936,62,13495,33450,51945,0.0
2022-10-01,3502,-68,-1,345,2216,2493,4869,62,13839,35667,54440,0.0
2022-11-01,3502,-119,1,99,1123,1104,4743,63,13928,36754,55493,0.0
2022-12-01,3502,-1691,-3,49,1351,-294,3058,60,13988,38143,55247,0.0
2023-01-01,3502,-11,0,330,1681,2002,3047,60,14315,39825,57251,0.0
2023-02-01,3502,51,-1,-75,1696,1670,3098,59,14242,41520,58921,0.0
2023-03-01,3502,23,-1,-372,2293,1946,3120,58,13871,43816,60869,0.0
2023-04-01,3502,33,-1,-509,1284,806,3152,57,13363,45097,61673,0.0
2023-05-01,3502,12,0,-339,1410,1082,3165,57,13022,46509,62756,0.0
2023-06-01,3502,24,0,-223,1096,901,3213,97,13187,48003,64503,0.0
2023-07-01,3502,1,-1,-161,1266,1104,3188,55,12649,48861,64756,0.0
2023-08-01,3502,4,4,251,1519,1779,3191,59,12902,50381,66532,0.0
2022-01-01,3503,170,2,1132,1120,2424,2831,17,24142,10752,37739,1.0
2022-02-01,3503,19,1,859,1183,2060,2850,18,25000,11935,39804,1.0
2022-03-01,3503,25,0,993,1493,2511,2876,18,25994,13426,42315,1.0
2022-04-01,3503,-88,0,332,982,1226,2785,18,26312,14402,43521,1.0
2022-05-01,3503,-78,0,-185,622,361,2707,18,26128,15028,43881,1.0
2022-06-01,3503,-111,-2,-80,3157,2963,2597,16,26045,18184,46842,1.0
2022-07-01,3503,-81,0,-1704,1747,-38,2515,16,24342,19930,46802,1.0
2022-08-01,3503,-144,0,-512,1771,1113,2370,16,23827,21704,47915,1.0
2022-09-01,3503,-61,0,218,1017,1173,2309,16,24045,22719,49089,1.0
2022-10-01,3503,-67,0,-123,1327,1137,2243,16,23924,24045,50227,1.0
2022-11-01,3503,-72,0,163,803,894,2160,15,23414,24760,50344,1.0
2022-12-01,3503,-623,-1,-142,828,60,1547,15,23943,25689,51192,1.0
2023-01-01,3503,21,1,376,1148,1546,1568,16,24320,26834,52737,1.0
2023-02-01,3503,-37,1,-22,1461,1403,1531,17,24298,28294,54138,1.0
2023-03-01,3503,-51,0,72,1497,1516,1480,17,24369,29788,55655,1.0
2023-04-01,3503,-39,0,-637,1622,946,1442,17,23733,31415,56602,1.0
2023-05-01,3503,-22,0,-279,1940,1638,1420,17,23449,33353,58240,1.0
2023-06-01,3503,-22,-1,-610,960,325,1401,17,23139,34472,59031,1.0
2023-07-01,3503,-18,0,-601,738,116,1381,16,22250,35056,58701,1.0
2023-08-01,3503,-23,-1,-15,899,858,1358,15,22235,35952,59558,1.0
2022-01-01,3601,-3,0,203,117,320,209,2,2441,1239,3890,0.0
2022-02-01,3601,-5,0,230,-25,200,204,2,2672,1212,4091,0.0
2022-03-01,3601,-18,0,287,197,466,187,2,2959,1409,4556,0.0
2022-04-01,3601,-7,0,-7,190,177,180,2,2953,1603,4740,0.0
2022-05-01,3601,0,0,127,291,417,180,2,3078,1895,5158,0.0
2022-06-01,3601,-3,0,53,303,353,177,2,3133,2196,5510,0.0
2022-07-01,3601,-6,-1,52,136,179,171,1,3185,2333,5691,0.0
2022-08-01,3601,-6,0,-80,290,203,164,1,3106,2622,5896,0.0
2022-09-01,3601,-1,0,41,358,397,163,1,3146,2979,6290,0.0
2022-10-01,3601,-2,0,69,336,405,161,1,3217,3317,6695,0.0
2022-11-01,3601,0,0,94,207,301,160,1,3310,3523,6995,0.0
2022-12-01,3601,0,0,76,468,543,159,1,3387,3994,7542,0.0
2023-01-01,3601,-3,0,76,427,500,156,1,3462,4419,8041,0.0
2023-02-01,3601,0,0,68,331,399,156,1,3531,4753,8441,0.0
2023-03-01,3601,-6,0,7,458,457,150,1,3536,5211,8897,0.0
2023-04-01,3601,-5,0,63,379,436,145,1,3599,5590,9334,0.0
2023-05-01,3601,-3,0,81,345,422,142,1,3679,5934,9755,0.0
2023-06-01,3601,2,0,116,441,559,144,1,3795,6372,10316,0.0
2023-07-01,3601,-4,0,122,398,515,140,1,3919,6771,10832,0.0
2023-08-01,3601,-2,0,12,498,503,139,1,3929,7268,11336,0.0
2022-01-01,3602,-7,1,410,123,523,214,1,4656,2387,7259,0.0
2022-02-01,3602,-10,0,531,-384,138,204,1,5186,2006,7396,0.0
2022-03-01,3602,-22,0,557,347,881,179,1,5743,2354,8278,0.0
2022-04-01,3602,-9,0,125,292,405,170,1,5871,2644,8683,0.0
2022-05-01,3602,-6,0,173,399,567,164,1,6045,3043,9250,0.0
2022-06-01,3602,-7,0,85,418,497,157,1,6129,3463,9749,0.0
2022-07-01,3602,0,0,165,238,406,157,1,6296,3701,10152,0.0
2022-08-01,3602,-6,0,-7,839,827,152,1,6288,4541,10977,0.0
2022-09-01,3602,-7,0,107,1041,1141,145,1,6394,5582,12123,0.0
2022-10-01,3602,-6,0,114,817,924,139,1,6507,6400,13046,0.0
2022-11-01,3602,-4,0,150,753,899,136,1,6659,7153,13947,0.0
2022-12-01,3602,-6,0,173,777,946,131,1,6831,7928,14889,0.0
2023-01-01,3602,-6,0,251,711,957,125,1,7082,8638,15844,0.0
2023-02-01,3602,0,0,159,524,682,125,1,7243,9163,16530,0.0
2023-03-01,3602,-5,0,120,967,1081,120,1,7363,10128,17613,0.0
2023-04-01,3602,-6,0,139,724,858,114,1,7502,10853,18470,0.0
2023-05-01,3602,-1,0,281,692,972,113,1,7783,11546,19443,0.0
2023-06-01,3602,-1,0,545,641,1185,112,1,8327,12189,20625,0.0
2023-07-01,3602,-1,0,297,629,926,111,1,8624,12817,21551,0.0
2023-08-01,3602,-3,0,5,1114,1121,107,1,8630,13930,22671,0.0
